Country Name,Pillar,Sub-Pillar,agg_score,count_source,agg_score_wt
Panama,Foundations,Data Exchange,2.25,1,0.28125
Paraguay,Foundations,Data Exchange,3.2,1,0.4
Peru,Foundations,Data Exchange,2.45,1,0.30625
Philippines (the),Foundations,Data Exchange,2.5,1,0.3125
Poland,Foundations,Data Exchange,3.45,1,0.43125
Portugal,Foundations,Data Exchange,2.85,1,0.35625
Puerto Rico,Foundations,Data Exchange,3.15,1,0.39375
Romania,Foundations,Data Exchange,3.55,1,0.44375
Russian Federation (the),Foundations,Data Exchange,3.15,1,0.39375
Saint Kitts and Nevis,Foundations,Data Exchange,1.2,1,0.15
Saint Lucia,Foundations,Data Exchange,1.75,1,0.21875
Saint Vincent and the Grenadines,Foundations,Data Exchange,1.35,1,0.16875
Serbia,Foundations,Data Exchange,3.05,1,0.38125
Singapore,Foundations,Data Exchange,4.0,1,0.5
Slovakia,Foundations,Data Exchange,3.35,1,0.41875
Slovenia,Foundations,Data Exchange,3.45,1,0.43125
South Africa,Foundations,Data Exchange,3.0,1,0.375
Sweden,Foundations,Data Exchange,3.65,1,0.45625
Switzerland,Foundations,Data Exchange,2.8,1,0.35
Taiwan,Foundations,Data Exchange,5.5,1,0.6875
United Republic of Tanzania (the),Foundations,Data Exchange,2.0,1,0.25
Thailand,Foundations,Data Exchange,2.7,1,0.3375
Bahamas (the),Foundations,Data Exchange,1.85,1,0.23125
Trinidad and Tobago,Foundations,Data Exchange,2.05,1,0.25625
Tunisia,Foundations,Data Exchange,2.1,1,0.2625
Turkey,Foundations,Data Exchange,2.85,1,0.35625
Ukraine,Foundations,Data Exchange,3.4,1,0.425
United States of America (the),Foundations,Data Exchange,4.25,1,0.53125
Uruguay,Foundations,Data Exchange,3.75,1,0.46875
Venezuela (Bolivarian Republic of),Foundations,Data Exchange,1.7,1,0.2125
Zambia,Foundations,Data Exchange,1.95,1,0.24375
Zimbabwe,Foundations,Data Exchange,1.65,1,0.20625
Afghanistan,Foundations,Digital Legal Identity,3.65,4,1.825
Albania,Foundations,Digital Legal Identity,5.1,4,2.55
Algeria,Foundations,Digital Legal Identity,3.1125,3,1.1671874999999998
Andorra,Foundations,Digital Legal Identity,2.3375,2,0.584375
Angola,Foundations,Digital Legal Identity,3.8,3,1.4249999999999998
Antigua and Barbuda,Foundations,Digital Legal Identity,2.6875,2,0.671875
Argentina,Foundations,Digital Legal Identity,4.5,3,1.6875
Armenia,Foundations,Digital Legal Identity,4.5,3,1.6875
Australia,Foundations,Digital Legal Identity,2.85,2,0.7125
Austria,Foundations,Digital Legal Identity,2.85,2,0.7125
Azerbaijan,Foundations,Digital Legal Identity,5.025,4,2.5125
Bahamas (the),Foundations,Digital Legal Identity,6.0,1,0.75
Bahamas (the),Foundations,Digital Legal Identity,1.7333333333333334,2,0.4333333333333333
Bahrain,Foundations,Digital Legal Identity,4.45,3,1.6687500000000002
Bangladesh,Foundations,Digital Legal Identity,2.85,3,1.06875
Barbados,Foundations,Digital Legal Identity,3.25,3,1.21875
Belarus,Foundations,Digital Legal Identity,3.25,3,1.21875
Belgium,Foundations,Digital Legal Identity,4.375,3,1.640625
Belize,Foundations,Digital Legal Identity,2.425,3,0.909375
Benin,Foundations,Digital Legal Identity,3.0375,3,1.1390625
Bhutan,Foundations,Digital Legal Identity,5.275,4,2.6375
Bolivia (Plurinational State of),Foundations,Digital Legal Identity,3.6375,3,1.3640625000000002
Bosnia and Herzegovina,Foundations,Digital Legal Identity,4.5,3,1.6875
Botswana,Foundations,Digital Legal Identity,3.45,3,1.2937500000000002
Brazil,Foundations,Digital Legal Identity,4.4125,3,1.6546875
Brunei Darussalam,Foundations,Digital Legal Identity,3.25,3,1.21875
Bulgaria,Foundations,Digital Legal Identity,4.5,3,1.6875
Burkina Faso,Foundations,Digital Legal Identity,4.1,3,1.5375
Burundi,Foundations,Digital Legal Identity,1.6625,3,0.6234375000000001
Cabo Verde,Foundations,Digital Legal Identity,4.4375,3,1.6640625
Cambodia,Foundations,Digital Legal Identity,3.075,3,1.1531250000000002
Cameroon,Foundations,Digital Legal Identity,2.7375,3,1.0265624999999998
Canada,Foundations,Digital Legal Identity,2.8625,2,0.715625
Central African Republic (the),Foundations,Digital Legal Identity,1.65,3,0.6187499999999999
Chad,Foundations,Digital Legal Identity,3.8375,3,1.4390625
Chile,Foundations,Digital Legal Identity,4.475,3,1.678125
China,Foundations,Digital Legal Identity,4.475,3,1.678125
Taiwan,Foundations,Digital Legal Identity,6.0,1,0.75
Colombia,Foundations,Digital Legal Identity,4.5,3,1.6875
Comoros (the),Foundations,Digital Legal Identity,2.95,3,1.1062500000000002
Democratic Republic of the Congo (the),Foundations,Digital Legal Identity,1.25,2,0.3125
Congo (the),Foundations,Digital Legal Identity,3.1,3,1.1625
Costa Rica,Foundations,Digital Legal Identity,4.4125,3,1.6546875
Croatia,Foundations,Digital Legal Identity,4.475,3,1.678125
Cuba,Foundations,Digital Legal Identity,4.4375,3,1.6640625
Cyprus,Foundations,Digital Legal Identity,4.0875,3,1.5328125
Czechia,Foundations,Digital Legal Identity,4.4625,3,1.6734375
Côte d'Ivoire,Foundations,Digital Legal Identity,4.75,4,2.375
Denmark,Foundations,Digital Legal Identity,4.4,3,1.65
Djibouti,Foundations,Digital Legal Identity,2.675,3,1.0031249999999998
Dominica,Foundations,Digital Legal Identity,4.45,3,1.6687500000000002
Dominican Republic (the),Foundations,Digital Legal Identity,5.1,4,2.55
Ecuador,Foundations,Digital Legal Identity,6.0,4,3.0
Egypt,Foundations,Digital Legal Identity,6.0,1,0.75
Egypt,Foundations,Digital Legal Identity,3.966666666666667,2,0.9916666666666668
El Salvador,Foundations,Digital Legal Identity,4.725,4,2.3625
Equatorial Guinea,Foundations,Digital Legal Identity,2.3375,2,0.584375
Eritrea,Foundations,Digital Legal Identity,2.375,3,0.890625
Estonia,Foundations,Digital Legal Identity,4.5,3,1.6875
Eswatini,Foundations,Digital Legal Identity,3.5,1,0.4375
Ethiopia,Foundations,Digital Legal Identity,2.4375,3,0.9140625
Fiji,Foundations,Digital Legal Identity,1.9625,3,0.7359374999999999
Finland,Foundations,Digital Legal Identity,4.5,3,1.6875
France,Foundations,Digital Legal Identity,4.4375,3,1.6640625
Gabon,Foundations,Digital Legal Identity,4.0875,3,1.5328125
Gambia (the),Foundations,Digital Legal Identity,6.0,1,0.75
Gambia (the),Foundations,Digital Legal Identity,3.633333333333333,2,0.9083333333333332
Georgia,Foundations,Digital Legal Identity,4.5,3,1.6875
Germany,Foundations,Digital Legal Identity,4.3875,3,1.6453125000000002
Ghana,Foundations,Digital Legal Identity,4.3125,3,1.6171875
Greece,Foundations,Digital Legal Identity,4.3625,3,1.6359374999999998
Grenada,Foundations,Digital Legal Identity,3.0625,3,1.1484375
Guatemala,Foundations,Digital Legal Identity,3.0375,3,1.1390625
Guinea,Foundations,Digital Legal Identity,2.925,3,1.0968749999999998
Guinea-Bissau,Foundations,Digital Legal Identity,2.65,3,0.99375
Guyana,Foundations,Digital Legal Identity,1.7,2,0.425
Haiti,Foundations,Digital Legal Identity,3.9,4,1.95
Honduras,Foundations,Digital Legal Identity,5.35,4,2.675
"China, Hong Kong Special Administrative Region",Foundations,Digital Legal Identity,4.05,3,1.5187499999999998
Hungary,Foundations,Digital Legal Identity,4.5,3,1.6875
Iceland,Foundations,Digital Legal Identity,4.4625,3,1.6734375
India,Foundations,Digital Legal Identity,5.2625,4,2.63125
Indonesia,Foundations,Digital Legal Identity,3.15,3,1.18125
Iran (Islamic Republic of),Foundations,Digital Legal Identity,1.0,1,0.125
Iran (Islamic Republic of),Foundations,Digital Legal Identity,3.9333333333333336,2,0.9833333333333334
Iraq,Foundations,Digital Legal Identity,3.875,3,1.453125
Ireland,Foundations,Digital Legal Identity,2.925,2,0.73125
Israel,Foundations,Digital Legal Identity,4.5,3,1.6875
Italy,Foundations,Digital Legal Identity,4.4375,3,1.6640625
Jamaica,Foundations,Digital Legal Identity,4.4125,3,1.6546875
Japan,Foundations,Digital Legal Identity,4.4375,3,1.6640625
Jordan,Foundations,Digital Legal Identity,3.6625,3,1.3734375
Kazakhstan,Foundations,Digital Legal Identity,4.3125,3,1.6171875
Kenya,Foundations,Digital Legal Identity,5.1,4,2.55
Kiribati,Foundations,Digital Legal Identity,1.4,2,0.35
Democratic People's Republic of Korea (the),Foundations,Digital Legal Identity,1.0,1,0.125
Democratic People's Republic of Korea (the),Foundations,Digital Legal Identity,2.2,2,0.5499999999999999
Republic of Korea (the),Foundations,Digital Legal Identity,4.5,3,1.6875
Kosovo (UNSCR 1244),Foundations,Digital Legal Identity,4.475,3,1.678125
Kuwait,Foundations,Digital Legal Identity,4.4625,3,1.6734375
Kyrgyzstan,Foundations,Digital Legal Identity,5.4625,4,2.73125
Lao People's Democratic Republic (the),Foundations,Digital Legal Identity,3.0375,3,1.1390625
Latvia,Foundations,Digital Legal Identity,4.5,3,1.6875
Lebanon,Foundations,Digital Legal Identity,3.075,3,1.1531250000000002
Lesotho,Foundations,Digital Legal Identity,5.125,4,2.5625
Liberia,Foundations,Digital Legal Identity,3.575,4,1.7875
Libya,Foundations,Digital Legal Identity,2.6625,3,0.9984375
Liechtenstein,Foundations,Digital Legal Identity,4.125,3,1.546875
Lithuania,Foundations,Digital Legal Identity,4.5,3,1.6875
Luxembourg,Foundations,Digital Legal Identity,4.025,3,1.509375
"China, Macao Special Administrative Region",Foundations,Digital Legal Identity,4.0375,3,1.5140625
North Macedonia,Foundations,Digital Legal Identity,4.5,3,1.6875
Madagascar,Foundations,Digital Legal Identity,2.875,3,1.078125
Malawi,Foundations,Digital Legal Identity,3.95,4,1.975
Malaysia,Foundations,Digital Legal Identity,4.4875,3,1.6828124999999998
Maldives,Foundations,Digital Legal Identity,4.425,4,2.2125
Mali,Foundations,Digital Legal Identity,5.05,4,2.525
Malta,Foundations,Digital Legal Identity,4.45,3,1.6687500000000002
Marshall Islands,Foundations,Digital Legal Identity,1.725,2,0.43125
Mauritania,Foundations,Digital Legal Identity,2.7375,3,1.0265624999999998
Mauritius,Foundations,Digital Legal Identity,4.45,3,1.6687500000000002
Mexico,Foundations,Digital Legal Identity,5.5875,4,2.79375
Micronesia (Federated States of),Foundations,Digital Legal Identity,1.35,2,0.3375
Republic of Moldova (the),Foundations,Digital Legal Identity,4.5,3,1.6875
Monaco,Foundations,Digital Legal Identity,3.6875,3,1.3828125
Mongolia,Foundations,Digital Legal Identity,4.1375,4,2.06875
Montenegro,Foundations,Digital Legal Identity,5.1,4,2.55
Morocco,Foundations,Digital Legal Identity,4.175,3,1.5656249999999998
Mozambique,Foundations,Digital Legal Identity,2.7625,3,1.0359375000000002
Myanmar,Foundations,Digital Legal Identity,1.6,3,0.6000000000000001
Namibia,Foundations,Digital Legal Identity,3.0875,3,1.1578125
Nauru,Foundations,Digital Legal Identity,1.65,2,0.4125
Nepal,Foundations,Digital Legal Identity,4.95,4,2.475
Netherlands (the),Foundations,Digital Legal Identity,4.4375,3,1.6640625
New Zealand,Foundations,Digital Legal Identity,2.9125,2,0.728125
Nicaragua,Foundations,Digital Legal Identity,4.325,3,1.6218750000000002
Niger (the),Foundations,Digital Legal Identity,2.875,3,1.078125
Nigeria,Foundations,Digital Legal Identity,3.6,3,1.35
North Macedonia,Foundations,Digital Legal Identity,6.0,1,0.75
Norway,Foundations,Digital Legal Identity,4.4,3,1.65
Oman,Foundations,Digital Legal Identity,3.9625,3,1.4859375
Pakistan,Foundations,Digital Legal Identity,4.8375,4,2.41875
Palau,Foundations,Digital Legal Identity,1.75,2,0.4375
State of Palestine (the),Foundations,Digital Legal Identity,3.9375,4,1.96875
Panama,Foundations,Digital Legal Identity,4.375,3,1.640625
Papua New Guinea,Foundations,Digital Legal Identity,2.9875,3,1.1203124999999998
Paraguay,Foundations,Digital Legal Identity,4.25,3,1.59375
Peru,Foundations,Digital Legal Identity,4.5,3,1.6875
Philippines (the),Foundations,Digital Legal Identity,2.8125,2,0.703125
Poland,Foundations,Digital Legal Identity,4.475,3,1.678125
Portugal,Foundations,Digital Legal Identity,4.5,3,1.6875
Qatar,Foundations,Digital Legal Identity,4.275,3,1.603125
Romania,Foundations,Digital Legal Identity,4.5,3,1.6875
Russian Federation (the),Foundations,Digital Legal Identity,4.5,3,1.6875
Rwanda,Foundations,Digital Legal Identity,4.25,3,1.59375
Samoa,Foundations,Digital Legal Identity,1.4875,2,0.371875
San Marino,Foundations,Digital Legal Identity,4.5,3,1.6875
Saudi Arabia,Foundations,Digital Legal Identity,2.5,3,0.9375
Senegal,Foundations,Digital Legal Identity,4.15,3,1.55625
Serbia,Foundations,Digital Legal Identity,4.4625,3,1.6734375
Seychelles,Foundations,Digital Legal Identity,4.5,3,1.6875
Sierra Leone,Foundations,Digital Legal Identity,5.125,4,2.5625
Singapore,Foundations,Digital Legal Identity,4.0375,3,1.5140625
Slovakia,Foundations,Digital Legal Identity,4.5,3,1.6875
Slovenia,Foundations,Digital Legal Identity,4.5,3,1.6875
Solomon Islands,Foundations,Digital Legal Identity,1.6375,2,0.409375
Somalia,Foundations,Digital Legal Identity,0.7875,2,0.196875
South Africa,Foundations,Digital Legal Identity,4.1625,3,1.5609375
Sudan (the),Foundations,Digital Legal Identity,2.5875,3,0.9703125
Spain,Foundations,Digital Legal Identity,4.45,3,1.6687500000000002
Sri Lanka,Foundations,Digital Legal Identity,4.7,4,2.35
Saint Kitts and Nevis,Foundations,Digital Legal Identity,4.45,3,1.6687500000000002
Saint Lucia,Foundations,Digital Legal Identity,4.475,3,1.678125
Saint Vincent and the Grenadines,Foundations,Digital Legal Identity,4.5,3,1.6875
Sudan (the),Foundations,Digital Legal Identity,2.775,3,1.040625
Suriname,Foundations,Digital Legal Identity,3.8,3,1.4249999999999998
Eswatini,Foundations,Digital Legal Identity,3.216666666666667,2,0.8041666666666667
Sweden,Foundations,Digital Legal Identity,4.4375,3,1.6640625
Switzerland,Foundations,Digital Legal Identity,4.2625,3,1.5984375000000002
Syrian Arab Republic (the),Foundations,Digital Legal Identity,3.75,3,1.40625
Sao Tome and Principe,Foundations,Digital Legal Identity,4.475,3,1.678125
Taiwan,Foundations,Digital Legal Identity,3.95,2,0.9875
Tajikistan,Foundations,Digital Legal Identity,4.3,3,1.6124999999999998
United Republic of Tanzania (the),Foundations,Digital Legal Identity,3.2875,3,1.2328125
Thailand,Foundations,Digital Legal Identity,5.3875,4,2.69375
Timor-Leste,Foundations,Digital Legal Identity,2.975,3,1.115625
Togo,Foundations,Digital Legal Identity,3.0125,3,1.1296875000000002
Tonga,Foundations,Digital Legal Identity,3.2125,3,1.2046875
Trinidad and Tobago,Foundations,Digital Legal Identity,4.4875,3,1.6828124999999998
Tunisia,Foundations,Digital Legal Identity,4.1625,3,1.5609375
Turkey,Foundations,Digital Legal Identity,4.725,4,2.3625
Turkmenistan,Foundations,Digital Legal Identity,1.65,2,0.4125
Tuvalu,Foundations,Digital Legal Identity,1.4875,2,0.371875
Uganda,Foundations,Digital Legal Identity,3.8875,3,1.4578125000000002
Ukraine,Foundations,Digital Legal Identity,4.4625,3,1.6734375
United Arab Emirates (the),Foundations,Digital Legal Identity,3.025,3,1.134375
United Kingdom of Great Britain and Northern Ireland (the),Foundations,Digital Legal Identity,2.8625,2,0.715625
United States of America (the),Foundations,Digital Legal Identity,1.8,1,0.225
United States of America (the),Foundations,Digital Legal Identity,6.0,1,0.75
Uruguay,Foundations,Digital Legal Identity,4.5,3,1.6875
Uzbekistan,Foundations,Digital Legal Identity,4.45,3,1.6687500000000002
Vanuatu,Foundations,Digital Legal Identity,1.4625,2,0.365625
Venezuela (Bolivarian Republic of),Foundations,Digital Legal Identity,3.7125,3,1.3921875
Viet Nam,Foundations,Digital Legal Identity,4.45,3,1.6687500000000002
Yemen,Foundations,Digital Legal Identity,1.0,1,0.125
Yemen,Foundations,Digital Legal Identity,3.1666666666666665,2,0.7916666666666666
Zambia,Foundations,Digital Legal Identity,3.8,3,1.4249999999999998
Zimbabwe,Foundations,Digital Legal Identity,3.975,3,1.490625
Afghanistan,Foundations,Digital Payments,1.35,7,1.18125
Albania,Foundations,Digital Payments,2.1142857142857143,7,1.85
Algeria,Foundations,Digital Payments,2.0357142857142856,7,1.78125
World,Foundations,Digital Payments,2.0142857142857142,7,1.7625
Argentina,Foundations,Digital Payments,2.6142857142857143,7,2.2875
Armenia,Foundations,Digital Payments,2.4785714285714286,7,2.16875
Australia,Foundations,Digital Payments,5.3398125,8,5.3398125
Austria,Foundations,Digital Payments,5.021428571428571,7,4.39375
Azerbaijan,Foundations,Digital Payments,1.9214285714285717,7,1.68125
Bahrain,Foundations,Digital Payments,4.15,7,3.631250000000001
Bangladesh,Foundations,Digital Payments,2.1214285714285714,7,1.85625
Belarus,Foundations,Digital Payments,4.171428571428572,7,3.65
Belgium,Foundations,Digital Payments,5.2196875,8,5.2196875
Benin,Foundations,Digital Payments,1.9714285714285715,7,1.725
Bolivia (Plurinational State of),Foundations,Digital Payments,2.4642857142857144,7,2.15625
Bosnia and Herzegovina,Foundations,Digital Payments,2.814285714285714,7,2.4625
Botswana,Foundations,Digital Payments,2.557142857142857,7,2.2375
Brazil,Foundations,Digital Payments,3.207142857142857,7,2.80625
Bulgaria,Foundations,Digital Payments,3.4642857142857144,7,3.03125
Burkina Faso,Foundations,Digital Payments,2.071428571428572,7,1.8125
Cambodia,Foundations,Digital Payments,1.5642857142857145,7,1.36875
Cameroon,Foundations,Digital Payments,1.942857142857143,7,1.7000000000000002
Canada,Foundations,Digital Payments,5.4408125,8,5.4408125
Central African Republic (the),Foundations,Digital Payments,1.3857142857142857,7,1.2125
Chad,Foundations,Digital Payments,1.35,6,1.0125
Chile,Foundations,Digital Payments,3.628571428571429,7,3.175
China,Foundations,Digital Payments,4.057142857142858,7,3.5500000000000007
Colombia,Foundations,Digital Payments,2.407142857142857,7,2.10625
Democratic Republic of the Congo (the),Foundations,Digital Payments,1.6642857142857144,7,1.45625
Congo (the),Foundations,Digital Payments,1.6642857142857144,7,1.45625
Costa Rica,Foundations,Digital Payments,3.3285714285714287,7,2.9125
Côte d'Ivoire,Foundations,Digital Payments,2.05,7,1.7937499999999995
Croatia,Foundations,Digital Payments,4.435714285714286,7,3.88125
Cyprus,Foundations,Digital Payments,4.214285714285714,7,3.6875
Czechia,Foundations,Digital Payments,4.6290625,8,4.6290625
Denmark,Foundations,Digital Payments,5.73275,8,5.73275
Developing,Foundations,Digital Payments,2.9,7,2.5375
Dominican Republic (the),Foundations,Digital Payments,2.692857142857143,7,2.35625
East Asia & Pacific,Foundations,Digital Payments,3.7285714285714286,7,3.2625
East Asia & Pacific (excluding high income),Foundations,Digital Payments,3.585714285714286,7,3.1375
Ecuador,Foundations,Digital Payments,2.335714285714286,7,2.04375
Egypt,Foundations,Digital Payments,1.8285714285714287,7,1.6
El Salvador,Foundations,Digital Payments,1.842857142857143,7,1.6125
Estonia,Foundations,Digital Payments,5.367625,8,5.367625
Ethiopia,Foundations,Digital Payments,1.657142857142857,7,1.45
Euro area,Foundations,Digital Payments,5.05,7,4.41875
Europe & Central Asia,Foundations,Digital Payments,4.328571428571428,7,3.7875
Europe & Central Asia (excluding high income),Foundations,Digital Payments,3.4142857142857146,7,2.9875000000000003
Finland,Foundations,Digital Payments,5.6746875,8,5.6746875
France,Foundations,Digital Payments,5.007142857142857,7,4.38125
Gabon,Foundations,Digital Payments,2.7357142857142853,7,2.39375
Georgia,Foundations,Digital Payments,2.935714285714286,7,2.56875
Germany,Foundations,Digital Payments,5.2387500000000005,8,5.2387500000000005
Ghana,Foundations,Digital Payments,2.564285714285714,7,2.24375
Greece,Foundations,Digital Payments,3.735714285714285,7,3.26875
Guatemala,Foundations,Digital Payments,2.25,7,1.96875
Guinea,Foundations,Digital Payments,1.6285714285714286,7,1.425
Haiti,Foundations,Digital Payments,2.0,7,1.75
High income,Foundations,Digital Payments,5.007142857142857,7,4.38125
High income: OECD,Foundations,Digital Payments,5.085714285714286,7,4.45
Honduras,Foundations,Digital Payments,2.25,7,1.96875
"China, Hong Kong Special Administrative Region",Foundations,Digital Payments,4.6571428571428575,7,4.075
Hungary,Foundations,Digital Payments,3.871428571428571,7,3.3875
India,Foundations,Digital Payments,2.6142857142857143,7,2.2875
Indonesia,Foundations,Digital Payments,2.4,7,2.1
Iran (Islamic Republic of),Foundations,Digital Payments,4.521428571428571,7,3.95625
Iraq,Foundations,Digital Payments,1.7642857142857142,7,1.54375
Ireland,Foundations,Digital Payments,5.092857142857143,7,4.45625
Israel,Foundations,Digital Payments,4.764285714285714,7,4.16875
Italy,Foundations,Digital Payments,4.978571428571429,7,4.35625
Japan,Foundations,Digital Payments,4.621428571428572,7,4.04375
Jordan,Foundations,Digital Payments,2.164285714285714,7,1.89375
Kazakhstan,Foundations,Digital Payments,3.142857142857143,7,2.75
Kenya,Foundations,Digital Payments,3.721428571428572,7,3.25625
Republic of Korea (the),Foundations,Digital Payments,5.204,8,5.204
Kosovo (UNSCR 1244),Foundations,Digital Payments,2.5142857142857147,7,2.2
Kuwait,Foundations,Digital Payments,3.9785714285714286,7,3.48125
Kyrgyzstan,Foundations,Digital Payments,2.207142857142857,7,1.93125
Lao People's Democratic Republic (the),Foundations,Digital Payments,1.7357142857142858,7,1.51875
Latin America & Caribbean,Foundations,Digital Payments,2.7357142857142853,7,2.39375
Latin America & Caribbean (excluding high income),Foundations,Digital Payments,2.7142857142857144,7,2.375
Latvia,Foundations,Digital Payments,4.921428571428572,7,4.30625
Lebanon,Foundations,Digital Payments,2.335714285714286,7,2.04375
Lesotho,Foundations,Digital Payments,2.3285714285714287,7,2.0375
Liberia,Foundations,Digital Payments,1.8357142857142856,7,1.60625
Libya,Foundations,Digital Payments,2.7571428571428567,7,2.4125
Lithuania,Foundations,Digital Payments,4.4071428571428575,7,3.85625
Low income,Foundations,Digital Payments,1.8571428571428568,7,1.625
Lower middle income,Foundations,Digital Payments,2.3428571428571425,7,2.05
Luxembourg,Foundations,Digital Payments,5.357142857142857,7,4.6875
North Macedonia,Foundations,Digital Payments,3.4285714285714284,7,3.0
Madagascar,Foundations,Digital Payments,1.2857142857142858,6,0.9642857142857144
Malawi,Foundations,Digital Payments,1.957142857142857,7,1.7125
Malaysia,Foundations,Digital Payments,3.9785714285714286,7,3.48125
Mali,Foundations,Digital Payments,1.8785714285714288,7,1.64375
Malta,Foundations,Digital Payments,4.8,7,4.2
Mauritania,Foundations,Digital Payments,1.5642857142857145,7,1.36875
Mauritius,Foundations,Digital Payments,3.607142857142857,7,3.15625
Mexico,Foundations,Digital Payments,2.185714285714286,7,1.9125
Middle East & North Africa,Foundations,Digital Payments,2.4857142857142853,7,2.175
Middle East & North Africa (excluding high income),Foundations,Digital Payments,2.2785714285714285,7,1.99375
Middle income,Foundations,Digital Payments,2.9857142857142853,7,2.6125
Republic of Moldova (the),Foundations,Digital Payments,2.8285714285714287,7,2.475
Mongolia,Foundations,Digital Payments,4.128571428571428,7,3.6125
Montenegro,Foundations,Digital Payments,3.15,7,2.75625
Morocco,Foundations,Digital Payments,1.6357142857142857,7,1.43125
Mozambique,Foundations,Digital Payments,2.2,7,1.9250000000000005
Myanmar,Foundations,Digital Payments,1.5357142857142858,7,1.34375
Namibia,Foundations,Digital Payments,3.7,7,3.2375
Nepal,Foundations,Digital Payments,1.9142857142857144,7,1.675
Netherlands (the),Foundations,Digital Payments,5.6063125,8,5.6063125
New Zealand,Foundations,Digital Payments,5.4983125,8,5.4983125
Nicaragua,Foundations,Digital Payments,1.8571428571428568,7,1.625
Niger (the),Foundations,Digital Payments,1.25,6,0.9375
Nigeria,Foundations,Digital Payments,2.092857142857143,7,1.83125
North America,Foundations,Digital Payments,5.278571428571429,7,4.61875
Norway,Foundations,Digital Payments,5.79375,8,5.79375
Pakistan,Foundations,Digital Payments,1.5571428571428572,7,1.3625
Panama,Foundations,Digital Payments,2.335714285714286,7,2.04375
Paraguay,Foundations,Digital Payments,2.321428571428572,7,2.03125
Peru,Foundations,Digital Payments,2.1928571428571426,7,1.91875
Philippines (the),Foundations,Digital Payments,2.0142857142857142,7,1.7625
Poland,Foundations,Digital Payments,4.720875,8,4.720875
Portugal,Foundations,Digital Payments,4.264285714285714,7,3.73125
Romania,Foundations,Digital Payments,2.85,7,2.49375
Russian Federation (the),Foundations,Digital Payments,3.9785714285714286,7,3.48125
Rwanda,Foundations,Digital Payments,2.257142857142857,7,1.975
Saudi Arabia,Foundations,Digital Payments,3.4857142857142853,7,3.05
Senegal,Foundations,Digital Payments,2.164285714285714,7,1.89375
Serbia,Foundations,Digital Payments,3.407142857142857,7,2.98125
Sierra Leone,Foundations,Digital Payments,1.5071428571428571,7,1.31875
Singapore,Foundations,Digital Payments,4.9071428571428575,7,4.29375
Slovakia,Foundations,Digital Payments,4.5285714285714285,7,3.9625
Slovenia,Foundations,Digital Payments,4.878571428571428,7,4.26875
South Africa,Foundations,Digital Payments,3.2214285714285715,7,2.81875
South Asia,Foundations,Digital Payments,2.435714285714286,7,2.13125
Sudan (the),Foundations,Digital Payments,1.1142857142857143,6,0.8357142857142857
Spain,Foundations,Digital Payments,4.978571428571429,7,4.35625
Sri Lanka,Foundations,Digital Payments,2.842857142857143,7,2.4875000000000003
Sub-Saharan Africa,Foundations,Digital Payments,2.1785714285714284,7,1.90625
Sub-Saharan Africa (excluding high income),Foundations,Digital Payments,2.1785714285714284,7,1.90625
Sweden,Foundations,Digital Payments,5.6505,8,5.6505
Switzerland,Foundations,Digital Payments,5.128571428571428,7,4.4875
Taiwan,Foundations,Digital Payments,4.335714285714286,7,3.7937500000000006
Tajikistan,Foundations,Digital Payments,2.492857142857143,7,2.18125
United Republic of Tanzania (the),Foundations,Digital Payments,2.2857142857142856,7,2.0
Thailand,Foundations,Digital Payments,3.457142857142857,7,3.025
Togo,Foundations,Digital Payments,2.085714285714286,7,1.825
Trinidad and Tobago,Foundations,Digital Payments,3.414285714285714,7,2.9875
Tunisia,Foundations,Digital Payments,2.042857142857143,7,1.7875000000000003
Turkey,Foundations,Digital Payments,3.5,7,3.0625
Turkmenistan,Foundations,Digital Payments,2.085714285714286,7,1.825
Uganda,Foundations,Digital Payments,2.6214285714285714,7,2.29375
Ukraine,Foundations,Digital Payments,3.3642857142857143,7,2.94375
United Arab Emirates (the),Foundations,Digital Payments,4.542857142857143,7,3.975
United Kingdom of Great Britain and Northern Ireland (the),Foundations,Digital Payments,5.335714285714286,7,4.66875
United States of America (the),Foundations,Digital Payments,5.23375,8,5.23375
Upper middle income,Foundations,Digital Payments,3.664285714285714,7,3.20625
Uruguay,Foundations,Digital Payments,3.314285714285714,7,2.9
Uzbekistan,Foundations,Digital Payments,2.185714285714286,7,1.9125
Venezuela (Bolivarian Republic of),Foundations,Digital Payments,3.685714285714286,7,3.225
Viet Nam,Foundations,Digital Payments,2.164285714285714,7,1.89375
State of Palestine (the),Foundations,Digital Payments,1.657142857142857,7,1.45
World,Foundations,Digital Payments,3.2857142857142856,7,2.875
Zambia,Foundations,Digital Payments,2.3857142857142857,7,2.0875
Zimbabwe,Foundations,Digital Payments,2.564285714285714,7,2.24375
Algeria,Government,Capabilities,1.6074766355140184,1,0.3214953271028037
Argentina,Government,Capabilities,2.214953271028037,1,0.4429906542056074
Armenia,Government,Capabilities,3.383177570093458,1,0.6766355140186917
Australia,Government,Capabilities,3.990654205607477,1,0.7981308411214955
Austria,Government,Capabilities,5.906542056074766,1,1.1813084112149532
Azerbaijan,Government,Capabilities,2.6822429906542062,1,0.5364485981308412
Bangladesh,Government,Capabilities,3.05607476635514,1,0.611214953271028
Barbados,Government,Capabilities,4.831775700934579,1,0.966355140186916
Belarus,Government,Capabilities,5.485981308411216,1,1.0971962616822433
