Country Name,Total Average Sub-Pillar Score,Total Average Sub-Pillar Score Weight,Pillar,Pillar Score,Pillar Score Weight
Cyprus,4.10883299477326,2.5058017662419254,Infrastructure,3.671995795839793,2.2916085979916856
Cyprus,4.10883299477326,2.5058017662419254,People,4.380972101296383,1.2753388823714533
Cyprus,4.10883299477326,2.5058017662419254,Strategy,4.745,4.745
Czechia,4.369332295900541,2.492884748760719,Business,4.099049787427531,1.6481561618068463
Czechia,4.369332295900541,2.492884748760719,Foundations,4.1971875,2.2466666666666666
Czechia,4.369332295900541,2.492884748760719,Government,4.752146247075194,1.7634372809553964
Czechia,4.369332295900541,2.492884748760719,Infrastructure,3.7168598641273234,0.9794367368674534
Czechia,4.369332295900541,2.492884748760719,People,4.100082672673744,1.0924963950286686
Czechia,4.369332295900541,2.492884748760719,Regulation,4.65,4.65
Czechia,4.369332295900541,2.492884748760719,Strategy,5.07,5.07
Côte d'Ivoire,3.1288178896793863,1.7860454649259299,Business,2.9614636750972223,0.5272316553302469
Côte d'Ivoire,3.1288178896793863,1.7860454649259299,Foundations,3.4,2.0843749999999996
Côte d'Ivoire,3.1288178896793863,1.7860454649259299,Government,3.14425,1.2577
Côte d'Ivoire,3.1288178896793863,1.7860454649259299,Infrastructure,2.347260438035004,0.9333891431224656
Côte d'Ivoire,3.1288178896793863,1.7860454649259299,People,2.8687511146234783,0.519622456028796
Côte d'Ivoire,3.1288178896793863,1.7860454649259299,Regulation,3.3000000000000003,3.3000000000000003
Côte d'Ivoire,3.1288178896793863,1.7860454649259299,Strategy,3.88,3.88
Democratic People's Republic of Korea (the),2.3023517865070864,0.34735323664161244,Foundations,1.6,0.33749999999999997
Democratic People's Republic of Korea (the),2.3023517865070864,0.34735323664161244,Government,3.566625,0.8266500000000001
Democratic People's Republic of Korea (the),2.3023517865070864,0.34735323664161244,Infrastructure,1.4410321460283455,0.06265357156644981
Democratic People's Republic of Korea (the),2.3023517865070864,0.34735323664161244,People,2.60175,0.162609375
Democratic Republic of the Congo (the),2.229824501282311,1.2326332387663272,Business,2.011805030416667,0.3864158367129629
Democratic Republic of the Congo (the),2.229824501282311,1.2326332387663272,Foundations,1.4571428571428573,0.884375
Democratic Republic of the Congo (the),2.229824501282311,1.2326332387663272,Government,1.8295,0.7318
Democratic Republic of the Congo (the),2.229824501282311,1.2326332387663272,Infrastructure,1.8760608959746299,0.25245352190438486
Democratic Republic of the Congo (the),2.229824501282311,1.2326332387663272,People,2.2692627254420232,0.20838831274694175
Democratic Republic of the Congo (the),2.229824501282311,1.2326332387663272,Regulation,2.7,2.7
Democratic Republic of the Congo (the),2.229824501282311,1.2326332387663272,Strategy,3.465,3.465
Denmark,4.790097423710007,3.2191696558493086,Business,3.9471739858287607,1.8559415581450995
Denmark,4.790097423710007,3.2191696558493086,Foundations,4.794250000000001,2.638
Denmark,4.790097423710007,3.2191696558493086,Government,5.345765187904025,2.574742991444715
Denmark,4.790097423710007,3.2191696558493086,Infrastructure,3.9960799204401214,2.7827271211173517
Denmark,4.790097423710007,3.2191696558493086,People,4.702412871797142,1.9377759202379905
Denmark,4.790097423710007,3.2191696558493086,Regulation,5.5,5.5
Denmark,4.790097423710007,3.2191696558493086,Strategy,5.245,5.245
Developing,3.0,1.4625000000000001,Foundations,2.9,2.5375
Developing,3.0,1.4625000000000001,People,3.1,0.3875
Djibouti,2.466073693457306,1.1575944421887467,Business,3.3010833333333336,0.6010740740740741
Djibouti,2.466073693457306,1.1575944421887467,Foundations,2.675,1.0031249999999998
Djibouti,2.466073693457306,1.1575944421887467,Government,1.3963333333333334,0.5585333333333334
Djibouti,2.466073693457306,1.1575944421887467,Infrastructure,1.9960814230700583,0.9546476371204629
Djibouti,2.466073693457306,1.1575944421887467,People,1.737944071007112,0.13818660860461116
Djibouti,2.466073693457306,1.1575944421887467,Strategy,3.69,3.69
Dominica,2.8944428972398466,1.2873559696704593,Business,3.77675,0.8392777777777777
Dominica,2.8944428972398466,1.2873559696704593,Foundations,4.45,1.6687500000000002
Dominica,2.8944428972398466,1.2873559696704593,Government,2.007,0.8028000000000001
Dominica,2.8944428972398466,1.2873559696704593,Infrastructure,1.3038073834390829,0.3401236652449781
Dominica,2.8944428972398466,1.2873559696704593,People,1.9291,0.173184375
Dominica,2.8944428972398466,1.2873559696704593,Regulation,3.9,3.9
Dominican Republic (the),3.30268601612212,1.9256057491215368,Business,2.885340614188889,1.0867271562777778
Dominican Republic (the),3.30268601612212,1.9256057491215368,Foundations,3.380952380952381,1.7333333333333334
Dominican Republic (the),3.30268601612212,1.9256057491215368,Government,2.489248442367601,0.8209330218068535
Dominican Republic (the),3.30268601612212,1.9256057491215368,Infrastructure,2.5948815421683853,1.065090097150572
Dominican Republic (the),3.30268601612212,1.9256057491215368,People,3.828379133177584,0.8331566352822225
Dominican Republic (the),3.30268601612212,1.9256057491215368,Regulation,3.4,3.4
Dominican Republic (the),3.30268601612212,1.9256057491215368,Strategy,4.54,4.54
Early-demographic dividend,4.420121191833333,0.300835236742351,Business,3.2131147541666665,0.3570127504629629
Early-demographic dividend,4.420121191833333,0.300835236742351,Infrastructure,5.6271276295,0.2446577230217391
East Asia & Pacific,4.201809536189572,1.0290246697877463,Business,4.031609195416667,0.4479565772685185
East Asia & Pacific,4.201809536189572,1.0290246697877463,Foundations,3.7285714285714286,3.2625
East Asia & Pacific,4.201809536189572,1.0290246697877463,Government,3.4674565809597606,0.6934913161919521
East Asia & Pacific,4.201809536189572,1.0290246697877463,Infrastructure,5.906410476,0.2568004554782608
East Asia & Pacific,4.201809536189572,1.0290246697877463,People,3.875,0.484375
East Asia & Pacific (IDA & IBRD countries),4.287666926802344,0.4316844517368508,Business,3.936507936666666,0.4373897707407406
East Asia & Pacific (IDA & IBRD countries),4.287666926802344,0.4316844517368508,Government,2.999935999740364,0.5999871999480728
East Asia & Pacific (IDA & IBRD countries),4.287666926802344,0.4316844517368508,Infrastructure,5.926556844,0.2576763845217391
East Asia & Pacific (excluding high income),4.021414787190929,0.9786318002355083,Business,3.875,0.4305555555555555
East Asia & Pacific (excluding high income),4.021414787190929,0.9786318002355083,Foundations,3.585714285714286,3.1375
East Asia & Pacific (excluding high income),4.021414787190929,0.9786318002355083,Government,2.999935999740364,0.5999871999480728
East Asia & Pacific (excluding high income),4.021414787190929,0.9786318002355083,Infrastructure,5.8964236505,0.256366245673913
East Asia & Pacific (excluding high income),4.021414787190929,0.9786318002355083,People,3.75,0.46875
East and South Asia,4.285,2.2356521739130435,Infrastructure,4.285,0.1863043478260869
East and South Asia,4.285,2.2356521739130435,Strategy,4.285,4.285
Eastern Europe and Central Asia,4.57,2.3843478260869566,Infrastructure,4.57,0.198695652173913
Eastern Europe and Central Asia,4.57,2.3843478260869566,Strategy,4.57,4.57
Ecuador,3.5181097358921827,2.2280937733371027,Business,2.7437914070888887,1.1700071797407408
Ecuador,3.5181097358921827,2.2280937733371027,Foundations,4.167857142857143,2.521875
Ecuador,3.5181097358921827,2.2280937733371027,Government,2.5249672897196263,0.8398934579439252
Ecuador,3.5181097358921827,2.2280937733371027,Infrastructure,2.5466236462764487,1.7011302574674818
Ecuador,3.5181097358921827,2.2280937733371027,People,4.243528665303173,0.9637505182075694
Ecuador,3.5181097358921827,2.2280937733371027,Regulation,3.775,3.775
Ecuador,3.5181097358921827,2.2280937733371027,Strategy,4.625,4.625
Egypt,3.3239380714340996,1.6863645166260954,Business,3.2288995071944444,1.0224061691759259
Egypt,3.3239380714340996,1.6863645166260954,Foundations,3.931746031746032,1.113888888888889
Egypt,3.3239380714340996,1.6863645166260954,Government,2.9998470393250005,0.8470527411983334
Egypt,3.3239380714340996,1.6863645166260954,Infrastructure,3.007790427810733,0.8997806546321494
Egypt,3.3239380714340996,1.6863645166260954,People,3.119283493962485,0.9414231624873716
Egypt,3.3239380714340996,1.6863645166260954,Regulation,2.55,2.55
Egypt,3.3239380714340996,1.6863645166260954,Strategy,4.43,4.43
El Salvador,3.221777767703749,2.015801852045307,Business,3.0237096926,1.3381953199629628
El Salvador,3.221777767703749,2.015801852045307,Foundations,3.105952380952381,1.4395833333333332
El Salvador,3.221777767703749,2.015801852045307,Government,2.632676944197571,1.1553071010979818
El Salvador,3.221777767703749,2.015801852045307,Infrastructure,2.17644942033147,1.4207724206849737
El Salvador,3.221777767703749,2.015801852045307,People,3.768655935844822,0.911754789237897
El Salvador,3.221777767703749,2.015801852045307,Regulation,3.45,3.45
El Salvador,3.221777767703749,2.015801852045307,Strategy,4.395,4.395
Equatorial Guinea,1.7971496921274976,0.40271788144076026,Business,3.2985,0.7329999999999999
Equatorial Guinea,1.7971496921274976,0.40271788144076026,Foundations,2.3375,0.584375
Equatorial Guinea,1.7971496921274976,0.40271788144076026,Government,0.8935,0.3574
Equatorial Guinea,1.7971496921274976,0.40271788144076026,Infrastructure,0.9821734606374872,0.2135159697038015
Equatorial Guinea,1.7971496921274976,0.40271788144076026,People,1.474075,0.1252984375
Eritrea,1.3016466167930096,0.3532763037040441,Business,1.57675,0.3503888888888889
Eritrea,1.3016466167930096,0.3532763037040441,Foundations,2.375,0.890625
Eritrea,1.3016466167930096,0.3532763037040441,Government,0.6863333333333334,0.2745333333333333
Eritrea,1.3016466167930096,0.3532763037040441,Infrastructure,0.7484411129789601,0.1627045897780347
Eritrea,1.3016466167930096,0.3532763037040441,People,1.1217086376527545,0.08812970651996381
Estonia,4.602898821446523,3.250162138098052,Business,3.8259957609554474,2.2443206341554833
Estonia,4.602898821446523,3.250162138098052,Foundations,4.9338125,3.5275625
Estonia,4.602898821446523,3.250162138098052,Government,4.569604635376902,2.346337913908999
Estonia,4.602898821446523,3.250162138098052,Infrastructure,3.7700380317770303,2.505903647294422
Estonia,4.602898821446523,3.250162138098052,People,4.665840822016279,1.6720102713274598
Estonia,4.602898821446523,3.250162138098052,Regulation,5.375,5.375
Estonia,4.602898821446523,3.250162138098052,Strategy,5.08,5.08
Eswatini,2.6994278547394046,1.110581348468537,Business,2.616095521111111,0.7547174035802469
Eswatini,2.6994278547394046,1.110581348468537,Foundations,3.3583333333333334,0.6208333333333333
Eswatini,2.6994278547394046,1.110581348468537,Government,2.2343333333333333,0.8937333333333334
Eswatini,2.6994278547394046,1.110581348468537,Infrastructure,1.9192231753348505,0.499628356263417
Eswatini,2.6994278547394046,1.110581348468537,People,2.403581765323799,0.2295756643008915
Eswatini,2.6994278547394046,1.110581348468537,Strategy,3.665,3.665
Ethiopia,2.5994097871115827,1.5399436961044413,Business,2.6157227063777775,1.0217302860123458
Ethiopia,2.5994097871115827,1.5399436961044413,Foundations,2.0473214285714283,1.18203125
Ethiopia,2.5994097871115827,1.5399436961044413,Government,2.583224299065421,0.6996448598130842
Ethiopia,2.5994097871115827,1.5399436961044413,Infrastructure,2.0031459164252787,0.9890688640788897
Ethiopia,2.5994097871115827,1.5399436961044413,People,2.521454159341171,0.4621306128267699
Ethiopia,2.5994097871115827,1.5399436961044413,Regulation,2.7,2.7
Ethiopia,2.5994097871115827,1.5399436961044413,Strategy,3.725,3.725
Euro area,4.481156691989365,1.2600100272709809,Business,3.0175438595833333,0.3352826510648148
Euro area,4.481156691989365,1.2600100272709809,Foundations,5.05,4.41875
Euro area,4.481156691989365,1.2600100272709809,Government,3.23823960036349,0.6476479200726981
Euro area,4.481156691989365,1.2600100272709809,Infrastructure,6.0,0.2608695652173913
Euro area,4.481156691989365,1.2600100272709809,People,5.1,0.6375
Europe,1.4702391264429426,0.0639234402801279,Infrastructure,1.4702391264429426,0.0639234402801279
Europe & Central Asia,4.276168310429412,1.120599237867534,Business,3.7083333333333335,0.412037037037037
Europe & Central Asia,4.276168310429412,1.120599237867534,Foundations,4.328571428571428,3.7875
Europe & Central Asia,4.276168310429412,1.120599237867534,Government,2.9942704757422955,0.5988540951484591
Europe & Central Asia,4.276168310429412,1.120599237867534,Infrastructure,5.999666314500001,0.2608550571521739
Europe & Central Asia,4.276168310429412,1.120599237867534,People,4.35,0.54375
Europe & Central Asia (IDA & IBRD countries),4.076917550787311,0.37285742582445086,Business,4.37121212125,0.4856902356944444
Europe & Central Asia (IDA & IBRD countries),4.076917550787311,0.37285742582445086,Government,1.8602073416119336,0.3720414683223867
Europe & Central Asia (IDA & IBRD countries),4.076917550787311,0.37285742582445086,Infrastructure,5.9993331895,0.2608405734565217
Europe & Central Asia (excluding high income),3.809679710210415,0.9048021364444386,Business,4.458333333333334,0.4953703703703704
Europe & Central Asia (excluding high income),3.809679710210415,0.9048021364444386,Foundations,3.4142857142857146,2.9875000000000003
Europe & Central Asia (excluding high income),3.809679710210415,0.9048021364444386,Government,1.7765132414330282,0.3553026482866057
Europe & Central Asia (excluding high income),3.809679710210415,0.9048021364444386,Infrastructure,5.999266262,0.2608376635652173
Europe & Central Asia (excluding high income),3.809679710210415,0.9048021364444386,People,3.4,0.425
European Union,4.378858525952426,0.47362431930733295,Business,3.3456790125,0.3717421125
European Union,4.378858525952426,0.47362431930733295,Government,3.208882841309701,0.6417765682619403
European Union,4.378858525952426,0.47362431930733295,Infrastructure,6.0,0.2608695652173913
European Union,4.378858525952426,0.47362431930733295,People,4.96087225,0.62010903125
Falkland Islands,4.875,0.3046875,People,4.875,0.3046875
Faroe Islands,5.18375,0.26691915760869567,Infrastructure,6.0,0.2608695652173913
Faroe Islands,5.18375,0.26691915760869567,People,4.3675,0.27296875
Fiji,2.865336665317553,1.5063640450671711,Business,3.5704166666666666,0.7934259259259259
Fiji,2.865336665317553,1.5063640450671711,Foundations,1.9625,0.7359374999999999
Fiji,2.865336665317553,1.5063640450671711,Government,2.2836666666666665,0.9134666666666666
Fiji,2.865336665317553,1.5063640450671711,Infrastructure,2.6237083276356934,1.7111141267189305
Fiji,2.865336665317553,1.5063640450671711,People,2.191728330936294,0.32424005109150444
Fiji,2.865336665317553,1.5063640450671711,Strategy,4.5600000000000005,4.5600000000000005
Finland,4.700072290061252,3.089541865541721,Business,4.331226260563949,2.231784151729582
Finland,4.700072290061252,3.089541865541721,Foundations,4.874895833333333,2.6394791666666664
Finland,4.700072290061252,3.089541865541721,Government,4.215576503905343,1.5275106641158758
Finland,4.700072290061252,3.089541865541721,Infrastructure,4.288803466843376,2.9380138044831288
Finland,4.700072290061252,3.089541865541721,People,4.545003965782763,1.6450052717967918
Finland,4.700072290061252,3.089541865541721,Regulation,5.35,5.35
Finland,4.700072290061252,3.089541865541721,Strategy,5.295,5.295
Fragile and conflict affected situations,3.3659268070416664,0.24875798390318027,Business,3.028508772083333,0.3365009746759258
Fragile and conflict affected situations,3.3659268070416664,0.24875798390318027,Infrastructure,3.703344842,0.1610149931304347
France,4.421142178532945,3.0888121304281806,Business,3.784782919688908,2.2899125802555678
France,4.421142178532945,3.0888121304281806,Foundations,4.648214285714285,2.2026041666666667
France,4.421142178532945,3.0888121304281806,Government,4.695360609033739,2.8000335062300006
France,4.421142178532945,3.0888121304281806,Infrastructure,3.568212729444134,2.5534844696352916
France,4.421142178532945,3.0888121304281806,People,4.391424705849553,1.915650190209736
France,4.421142178532945,3.0888121304281806,Regulation,4.775,4.775
France,4.421142178532945,3.0888121304281806,Strategy,5.085,5.085
French Guiana,2.074357538447014,0.11679611580204405,Infrastructure,1.3512150768940283,0.0587484816040881
French Guiana,2.074357538447014,0.11679611580204405,People,2.7975000000000003,0.17484375
French Polynesia,2.373330391262435,0.2510776427184726,Infrastructure,2.39666078252487,0.2084052854369452
French Polynesia,2.373330391262435,0.2510776427184726,People,2.35,0.29375
Gabon,3.034548452411291,1.693181214885044,Business,2.7316249999999997,0.5657114197530864
Gabon,3.034548452411291,1.693181214885044,Foundations,3.411607142857143,1.9632812499999999
Gabon,3.034548452411291,1.693181214885044,Government,1.6621666666666668,0.6648666666666667
Gabon,3.034548452411291,1.693181214885044,Infrastructure,2.873105053977528,2.2485169987650218
Gabon,3.034548452411291,1.693181214885044,People,3.388786850966408,0.5767109541254885
Gabon,3.034548452411291,1.693181214885044,Strategy,4.140000000000001,4.140000000000001
Gambia (the),2.9799959165756285,1.482242956971328,Business,2.9145297702777775,0.8558073201543209
Gambia (the),2.9799959165756285,1.482242956971328,Foundations,4.816666666666666,0.8291666666666666
Gambia (the),2.9799959165756285,1.482242956971328,Government,1.1118619390950877,0.3386473878190175
Gambia (the),2.9799959165756285,1.482242956971328,Infrastructure,2.415535129712641,0.5524925833044644
Gambia (the),2.9799959165756285,1.482242956971328,People,2.061377910277227,0.25958674085482664
Gambia (the),2.9799959165756285,1.482242956971328,Regulation,3.575,3.575
Gambia (the),2.9799959165756285,1.482242956971328,Strategy,3.965,3.965
Georgia,3.6740355042664867,2.2550463220678134,Business,3.2099867811666667,1.3426106602777779
Georgia,3.6740355042664867,2.2550463220678134,Foundations,3.717857142857143,2.128125
Georgia,3.6740355042664867,2.2550463220678134,Government,2.7089971993434694,0.8136494398686938
Georgia,3.6740355042664867,2.2550463220678134,Infrastructure,3.376367950500708,1.3891289708773924
Georgia,3.6740355042664867,2.2550463220678134,People,3.6700394559974185,1.0768101834508335
Georgia,3.6740355042664867,2.2550463220678134,Regulation,4.425,4.425
Georgia,3.6740355042664867,2.2550463220678134,Strategy,4.609999999999999,4.609999999999999
Germany,4.384007660471403,3.0873214497888415,Business,4.204612281366819,2.517689723380349
Germany,4.384007660471403,3.0873214497888415,Foundations,4.392083333333333,2.442604166666667
Germany,4.384007660471403,3.0873214497888415,Government,3.7257833382420364,1.7860725685235612
Germany,4.384007660471403,3.0873214497888415,Infrastructure,3.7915638319410707,2.6589418299884646
Germany,4.384007660471403,3.0873214497888415,People,4.3740108384165675,2.005941859962847
Germany,4.384007660471403,3.0873214497888415,Regulation,5.075,5.075
Germany,4.384007660471403,3.0873214497888415,Strategy,5.125,5.125
Germany France,4.220000000000001,0.1834782608695652,Infrastructure,4.220000000000001,0.1834782608695652
Ghana,3.21391389763942,1.9858457162711718,Business,2.9885447779333334,1.2853567136666666
Ghana,3.21391389763942,1.9858457162711718,Foundations,2.8922619047619045,1.3619791666666667
Ghana,3.21391389763942,1.9858457162711718,Government,2.7063403426791277,0.8189847352024924
Ghana,3.21391389763942,1.9858457162711718,Infrastructure,2.3524786363262495,1.5904712445094016
Ghana,3.21391389763942,1.9858457162711718,People,3.407771621775324,0.6941281538529759
Ghana,3.21391389763942,1.9858457162711718,Regulation,4.025,4.025
Ghana,3.21391389763942,1.9858457162711718,Strategy,4.125,4.125
Gibraltar,3.331227296919037,0.2541536481609664,Infrastructure,3.757847709799512,0.3267693660695227
Gibraltar,3.331227296919037,0.2541536481609664,People,2.904606884038562,0.1815379302524101
Greece,3.886238256377648,2.5356806695073026,Business,2.7848803921224032,1.5919093011415668
Greece,3.886238256377648,2.5356806695073026,Foundations,3.799404761904762,1.7723958333333332
Greece,3.886238256377648,2.5356806695073026,Government,4.449525431361977,1.6659769410601768
Greece,3.886238256377648,2.5356806695073026,Infrastructure,3.329554597537024,2.3828805769745847
Greece,3.886238256377648,2.5356806695073026,People,4.020302611717371,1.5166020340414552
Greece,3.886238256377648,2.5356806695073026,Regulation,4.05,4.05
Greece,3.886238256377648,2.5356806695073026,Strategy,4.77,4.77
Greenland,4.21547130557032,0.4026463931178679,Infrastructure,4.09744261114064,0.5344490362357357
Greenland,4.21547130557032,0.4026463931178679,People,4.333500000000001,0.27084375
Grenada,2.593107497934755,1.1807031195264674,Business,3.56775,0.7928333333333333
Grenada,2.593107497934755,1.1807031195264674,Foundations,3.0625,1.1484375
Grenada,2.593107497934755,1.1807031195264674,Government,1.7908333333333335,0.7163333333333335
Grenada,2.593107497934755,1.1807031195264674,Infrastructure,1.216911459353113,0.3174551633095077
Grenada,2.593107497934755,1.1807031195264674,People,1.9706501949220854,0.1591593871826303
Grenada,2.593107497934755,1.1807031195264674,Regulation,3.95,3.95
Guadeloupe,2.5590072439789022,0.14692694539038706,Infrastructure,1.3680144879578044,0.0594788907807741
Guadeloupe,2.5590072439789022,0.14692694539038706,People,3.75,0.234375
Guam,4.096273857609693,0.30440492783562545,Infrastructure,3.9570477152193857,0.3440911056712509
Guam,4.096273857609693,0.30440492783562545,People,4.2355,0.26471875
Guatemala,3.032913192662033,1.9040675664727051,Business,3.2493441999777777,1.3929438117160498
Guatemala,3.032913192662033,1.9040675664727051,Foundations,2.5625,1.1359375
Guatemala,3.032913192662033,1.9040675664727051,Government,2.056601211509278,0.9498485773728563
Guatemala,3.032913192662033,1.9040675664727051,Infrastructure,2.309715637219667,1.5314740412657248
Guatemala,3.032913192662033,1.9040675664727051,People,3.8072312999275075,1.0732690349543033
Guatemala,3.032913192662033,1.9040675664727051,Regulation,3.25,3.25
Guatemala,3.032913192662033,1.9040675664727051,Strategy,3.995,3.995
Guinea,2.4458154914821604,1.5347765908593334,Business,2.795351443688889,1.0063405643950618
Guinea,2.4458154914821604,1.5347765908593334,Foundations,2.2767857142857144,1.2609374999999998
Guinea,2.4458154914821604,1.5347765908593334,Government,1.5451666666666668,0.6180666666666668
Guinea,2.4458154914821604,1.5347765908593334,Infrastructure,1.6484420692656288,0.7745405434612794
Guinea,2.4458154914821604,1.5347765908593334,People,2.2049625464682228,0.4335508614923237
Guinea,2.4458154914821604,1.5347765908593334,Regulation,3.1,3.1
Guinea,2.4458154914821604,1.5347765908593334,Strategy,3.55,3.55
Guinea-Bissau,2.2798635504861435,0.825202043452624,Business,3.32125,0.7380555555555556
Guinea-Bissau,2.2798635504861435,0.825202043452624,Foundations,2.65,0.99375
Guinea-Bissau,2.2798635504861435,0.825202043452624,Government,0.9133333333333334,0.3653333333333334
Guinea-Bissau,2.2798635504861435,0.825202043452624,Infrastructure,2.5597642649251027,1.7807055756000714
Guinea-Bissau,2.2798635504861435,0.825202043452624,People,1.954970154172282,0.24816575277416045
Guyana,2.7424013685633057,1.5730860154164499,Business,3.01425,0.6698333333333333
Guyana,2.7424013685633057,1.5730860154164499,Foundations,1.85,0.3375
Guyana,2.7424013685633057,1.5730860154164499,Government,1.6209478193146418,0.5437062305295951
Guyana,2.7424013685633057,1.5730860154164499,Infrastructure,2.255375519025649,1.66701668797548
Guyana,2.7424013685633057,1.5730860154164499,People,3.06123624160285,0.3985458560767406
Guyana,2.7424013685633057,1.5730860154164499,Regulation,3.5,3.5
Guyana,2.7424013685633057,1.5730860154164499,Strategy,3.895,3.895
Haiti,2.432305576828185,1.269949729554651,Business,2.1024735362037035,0.4237151665740741
Haiti,2.432305576828185,1.269949729554651,Foundations,2.95,1.85
Haiti,2.432305576828185,1.269949729554651,Government,1.3573333333333333,0.5429333333333334
Haiti,2.432305576828185,1.269949729554651,Infrastructure,2.124996660378397,0.7909987133231632
Haiti,2.432305576828185,1.269949729554651,People,2.4890299310536776,0.44205116409733464
Haiti,2.432305576828185,1.269949729554651,Strategy,3.57,3.57
Heavily indebted poor countries (HIPC),3.1733164362083333,0.24332145040479064,Business,3.1153846154166667,0.3461538461574074
Heavily indebted poor countries (HIPC),3.1733164362083333,0.24332145040479064,Infrastructure,3.231248257,0.1404890546521739
High income,4.603866364669368,1.273621698211895,Business,3.3491379308333333,0.3721264367592592
High income,4.603866364669368,1.273621698211895,Foundations,5.007142857142857,4.38125
High income,4.603866364669368,1.273621698211895,Government,3.613065614870648,0.7226131229741296
High income,4.603866364669368,1.273621698211895,Infrastructure,5.9999854205,0.2608689313260869
High income,4.603866364669368,1.273621698211895,People,5.050000000000001,0.6312500000000001
High income: OECD,5.105357142857143,2.5453125,Foundations,5.085714285714286,4.45
High income: OECD,5.105357142857143,2.5453125,People,5.125,0.640625
High-income Countries,4.904999999999999,2.5591304347826083,Infrastructure,4.904999999999999,0.2132608695652173
High-income Countries,4.904999999999999,2.5591304347826083,Strategy,4.904999999999999,4.904999999999999
Honduras,3.0813714054448167,1.9272156106256497,Business,2.9036728656333337,1.1439951415246914
Honduras,3.0813714054448167,1.9272156106256497,Foundations,3.8,2.321875
Honduras,3.0813714054448167,1.9272156106256497,Government,1.8609781931464175,0.5976623052959502
Honduras,3.0813714054448167,1.9272156106256497,Infrastructure,2.2443500018498326,1.551436681363608
Honduras,3.0813714054448167,1.9272156106256497,People,3.620598777484134,0.735540146195298
Honduras,3.0813714054448167,1.9272156106256497,Regulation,3.0,3.0
Honduras,3.0813714054448167,1.9272156106256497,Strategy,4.140000000000001,4.140000000000001
Hungary,4.067113893579602,2.7411668303571752,Business,3.5179770217797164,2.0491465620506752
Hungary,4.067113893579602,2.7411668303571752,Foundations,4.185714285714285,2.5375
Hungary,4.067113893579602,2.7411668303571752,Government,4.548251198888929,1.6878292240062547
Hungary,4.067113893579602,2.7411668303571752,Infrastructure,3.2061555866699374,2.3858517193386573
Hungary,4.067113893579602,2.7411668303571752,People,3.996699162004348,1.5128403071046381
Hungary,4.067113893579602,2.7411668303571752,Regulation,4.075,4.075
Hungary,4.067113893579602,2.7411668303571752,Strategy,4.94,4.94
IBRD only,3.9125459462645034,0.374208517903357,Business,3.3468137254166668,0.371868191712963
IBRD only,3.9125459462645034,0.374208517903357,Government,2.465720892376845,0.493144178475369
IBRD only,3.9125459462645034,0.374208517903357,Infrastructure,5.925103221,0.2576131835217391
IDA & IBRD total,3.7523374146381947,0.36755389988405324,Business,3.369976359166667,0.3744418176851852
IDA & IBRD total,3.7523374146381947,0.36755389988405324,Government,2.461672611247916,0.4923345222495832
IDA & IBRD total,3.7523374146381947,0.36755389988405324,Infrastructure,5.4253632735,0.2358853597173913
IDA blend,3.8237544919583337,0.278032267224839,Business,3.305555555416667,0.3672839506018518
IDA blend,3.8237544919583337,0.278032267224839,Infrastructure,4.3419534285,0.1887805838478261
IDA only,3.6088227089166667,0.2723476140269726,Business,3.413793103333333,0.3793103448148148
IDA only,3.6088227089166667,0.2723476140269726,Infrastructure,3.8038523145,0.1653848832391304
IDA total,3.688138704625,0.2750440382626811,Business,3.39155251125,0.3768391679166666
IDA total,3.688138704625,0.2750440382626811,Infrastructure,3.984724898,0.1732489086086956
Iceland,4.541704937714143,2.852521559022537,Business,3.6818950554,1.8265973944197533
Iceland,4.541704937714143,2.852521559022537,Foundations,4.4625,1.6734375
Iceland,4.541704937714143,2.852521559022537,Government,4.299626517078501,2.5797759102471005
Iceland,4.541704937714143,2.852521559022537,Infrastructure,4.015878021470982,2.2966512419823766
Iceland,4.541704937714143,2.852521559022537,People,4.622034970049516,0.8811888665085291
Iceland,4.541704937714143,2.852521559022537,Regulation,5.8,5.8
Iceland,4.541704937714143,2.852521559022537,Strategy,4.91,4.91
India,3.4564042231789656,2.3012586266087687,Business,3.6088989017888893,1.574944814574074
India,3.4564042231789656,2.3012586266087687,Foundations,3.742261904761905,1.7791666666666668
India,3.4564042231789656,2.3012586266087687,Government,3.3611883443953747,2.194833204208459
India,3.4564042231789656,2.3012586266087687,Infrastructure,2.8464208935347126,2.0893084805415616
India,3.4564042231789656,2.3012586266087687,People,3.1310595177718796,0.96555722027062
India,3.4564042231789656,2.3012586266087687,Regulation,3.5,3.5
India,3.4564042231789656,2.3012586266087687,Strategy,4.005,4.005
India Delhi,4.3995,0.4888333333333333,Business,4.3995,0.4888333333333333
India Mumbai,4.319,0.4798888888888888,Business,4.319,0.4798888888888888
Indonesia,3.4224916795612983,2.2619740657869145,Business,3.4149842719,1.5180349966111113
Indonesia,3.4224916795612983,2.2619740657869145,Foundations,2.6,1.1875
Indonesia,3.4224916795612983,2.2619740657869145,Government,3.855785242877708,1.9014506242087086
Indonesia,3.4224916795612983,2.2619740657869145,Infrastructure,2.55201137725058,1.8675785503937823
Indonesia,3.4224916795612983,2.2619740657869145,People,3.6946608649008024,1.5192542892947989
Indonesia,3.4224916795612983,2.2619740657869145,Regulation,3.525,3.525
Indonesia,3.4224916795612983,2.2619740657869145,Strategy,4.315,4.315
