Country Name,Pillar,Pillar Score,Sub-Pillar,Sub-Pillar Score,Country Score
Democratic People's Republic of Korea (the),Government,2.7555,Digital public services,2.7555,2.2400064292056694
Democratic People's Republic of Korea (the),Infrastructure,1.4410321460283455,Connectivity Technology,1.4410321460283455,2.2400064292056694
Democratic People's Republic of Korea (the),People,2.60175,Digital Literacy Skills,4.2010000000000005,2.2400064292056694
Democratic People's Republic of Korea (the),People,2.60175,Usage and ownership,1.0025,2.2400064292056694
Democratic Republic of the Congo (the),Business,2.160219207222222,Financing Incentives,1.8897201216666664,2.3471108762161745
Democratic Republic of the Congo (the),Business,2.160219207222222,Startup Environment,3.17125,2.3471108762161745
Democratic Republic of the Congo (the),Business,2.160219207222222,Technology Adoption,1.4196875,2.3471108762161745
Democratic Republic of the Congo (the),Foundations,1.4571428571428573,Digital Legal Identity,1.25,2.3471108762161745
Democratic Republic of the Congo (the),Foundations,1.4571428571428573,Digital Payments,1.6642857142857144,2.3471108762161745
Democratic Republic of the Congo (the),Government,1.8295,Digital public services,1.8295,2.3471108762161745
Democratic Republic of the Congo (the),Infrastructure,2.7306039351143374,Connectivity Technology,2.1573810610620083,2.3471108762161745
Democratic Republic of the Congo (the),Infrastructure,2.7306039351143374,Innovation Ecosystem,3.3038268091666665,2.3471108762161745
Democratic Republic of the Congo (the),People,2.5022252652113486,Culture,2.9793006895000005,2.3471108762161745
Democratic Republic of the Congo (the),People,2.5022252652113486,Digital Literacy Skills,3.6515,2.3471108762161745
Democratic Republic of the Congo (the),People,2.5022252652113486,Digital Wellbeing,1.295,2.3471108762161745
Democratic Republic of the Congo (the),People,2.5022252652113486,Usage and ownership,2.0831003713453935,2.3471108762161745
Democratic Republic of the Congo (the),Regulation,2.7,Ethical Standards,2.7,2.3471108762161745
Democratic Republic of the Congo (the),Strategy,3.465,Ambition,3.465,2.3471108762161745
Denmark,Business,3.9471739858287607,Financing Incentives,3.3250752683333338,4.637971364706015
Denmark,Business,3.9471739858287607,Startup Environment,4.203113355819615,4.637971364706015
Denmark,Business,3.9471739858287607,Technology Adoption,4.3133333333333335,4.637971364706015
Denmark,Foundations,4.794250000000001,Data Exchange,4.25,4.637971364706015
Denmark,Foundations,4.794250000000001,Digital Legal Identity,4.4,4.637971364706015
Denmark,Foundations,4.794250000000001,Digital Payments,5.73275,4.637971364706015
Denmark,Government,5.024809971482385,Capabilities,5.672897196261682,4.637971364706015
Denmark,Government,5.024809971482385,Digital public services,5.336500000000001,4.637971364706015
Denmark,Government,5.024809971482385,Funding and procurement,4.065032718185469,4.637971364706015
Denmark,Infrastructure,3.9960799204401214,Connectivity Technology,4.503770542827279,4.637971364706015
Denmark,Infrastructure,3.9960799204401214,Innovation Ecosystem,3.488389298052964,4.637971364706015
Denmark,People,4.702412871797142,Culture,5.072848333333333,4.637971364706015
Denmark,People,4.702412871797142,Digital Literacy Skills,4.9441940677,4.637971364706015
Denmark,People,4.702412871797142,Digital Wellbeing,4.317967794755233,4.637971364706015
Denmark,People,4.702412871797142,Usage and ownership,4.4746412914,4.637971364706015
Denmark,Regulation,5.5,Ethical Standards,5.5,4.637971364706015
Denmark,Strategy,5.245,Ambition,5.245,4.637971364706015
Developing,Foundations,2.9,Digital Payments,2.9,3.0
Developing,People,3.1,Usage and ownership,3.1,3.0
Djibouti,Business,3.3010833333333336,Startup Environment,4.217166666666667,2.474620033639785
Djibouti,Business,3.3010833333333336,Technology Adoption,2.385,2.474620033639785
Djibouti,Foundations,2.6749999999999994,Digital Legal Identity,2.6749999999999994,2.474620033639785
Djibouti,Government,2.0945,Digital public services,2.0945,2.474620033639785
Djibouti,Infrastructure,1.9960814230700583,Connectivity Technology,1.9960814230700583,2.474620033639785
Djibouti,People,1.737944071007112,Digital Literacy Skills,2.709,2.474620033639785
Djibouti,People,1.737944071007112,Digital Wellbeing,1.0857072130213352,2.474620033639785
Djibouti,People,1.737944071007112,Usage and ownership,1.4191250000000002,2.474620033639785
Djibouti,Strategy,3.69,Ambition,3.69,2.474620033639785
Dominica,Business,3.77675,Startup Environment,3.77675,2.8998939119198686
Dominica,Foundations,4.45,Digital Legal Identity,4.45,2.8998939119198686
Dominica,Government,3.0105,Digital public services,3.0105,2.8998939119198686
Dominica,Infrastructure,1.3038073834390829,Connectivity Technology,1.3038073834390829,2.8998939119198686
Dominica,People,1.9291,Digital Literacy Skills,2.1745,2.8998939119198686
Dominica,People,1.9291,Usage and ownership,1.6837,2.8998939119198686
Dominica,Regulation,3.9,Ethical Standards,3.9,2.8998939119198686
Dominican Republic (the),Business,2.885340614188889,Financing Incentives,2.8233189983333338,3.3461397786781557
Dominican Republic (the),Business,2.885340614188889,Startup Environment,3.1875028442333333,3.3461397786781557
Dominican Republic (the),Business,2.885340614188889,Technology Adoption,2.6452,3.3461397786781557
Dominican Republic (the),Foundations,3.380952380952381,Data Exchange,2.35,3.3461397786781557
Dominican Republic (the),Foundations,3.380952380952381,Digital Legal Identity,5.1,3.3461397786781557
Dominican Republic (the),Foundations,3.380952380952381,Digital Payments,2.692857142857143,3.3461397786781557
Dominican Republic (the),Government,3.296956775700935,Capabilities,1.7476635514018692,3.3461397786781557
Dominican Republic (the),Government,3.296956775700935,Digital public services,4.84625,3.3461397786781557
Dominican Republic (the),Infrastructure,2.4459636946572365,Connectivity Technology,3.268771983787807,3.3461397786781557
Dominican Republic (the),Infrastructure,2.4459636946572365,Innovation Ecosystem,1.6231554055266666,3.3461397786781557
Dominican Republic (the),People,3.828379133177584,Culture,5.486214447,3.3461397786781557
Dominican Republic (the),People,3.828379133177584,Digital Literacy Skills,3.11225,3.3461397786781557
Dominican Republic (the),People,3.828379133177584,Digital Wellbeing,3.137359760055132,3.3461397786781557
Dominican Republic (the),People,3.828379133177584,Usage and ownership,3.577692325655205,3.3461397786781557
Dominican Republic (the),Regulation,3.4,Ethical Standards,3.4,3.3461397786781557
Dominican Republic (the),Strategy,4.54,Ambition,4.54,3.3461397786781557
Early-demographic dividend,Business,3.2131147541666665,Startup Environment,3.2131147541666665,4.420121191833333
Early-demographic dividend,Infrastructure,5.6271276295,Connectivity Technology,5.6271276295,4.420121191833333
East Asia & Pacific,Business,4.031609195416667,Startup Environment,4.031609195416667,4.201809536189572
East Asia & Pacific,Foundations,3.7285714285714286,Digital Payments,3.7285714285714286,4.201809536189572
East Asia & Pacific,Government,3.4674565809597606,Funding and procurement,3.4674565809597606,4.201809536189572
East Asia & Pacific,Infrastructure,5.906410476,Connectivity Technology,5.906410476,4.201809536189572
East Asia & Pacific,People,3.875,Usage and ownership,3.875,4.201809536189572
East Asia & Pacific (IDA & IBRD countries),Business,3.936507936666666,Startup Environment,3.936507936666666,4.287666926802344
East Asia & Pacific (IDA & IBRD countries),Government,2.999935999740364,Funding and procurement,2.999935999740364,4.287666926802344
East Asia & Pacific (IDA & IBRD countries),Infrastructure,5.926556844,Connectivity Technology,5.926556844,4.287666926802344
East Asia & Pacific (excluding high income),Business,3.875,Startup Environment,3.875,4.021414787190929
East Asia & Pacific (excluding high income),Foundations,3.585714285714286,Digital Payments,3.585714285714286,4.021414787190929
East Asia & Pacific (excluding high income),Government,2.999935999740364,Funding and procurement,2.999935999740364,4.021414787190929
East Asia & Pacific (excluding high income),Infrastructure,5.8964236505,Connectivity Technology,5.8964236505,4.021414787190929
East Asia & Pacific (excluding high income),People,3.75,Usage and ownership,3.75,4.021414787190929
East and South Asia,Infrastructure,4.285,Connectivity Technology,4.285,4.285
East and South Asia,Strategy,4.285,Ambition,4.285,4.285
Eastern Europe and Central Asia,Infrastructure,4.57,Connectivity Technology,4.57,4.57
Eastern Europe and Central Asia,Strategy,4.57,Ambition,4.57,4.57
Ecuador,Business,2.7437914070888887,Financing Incentives,2.391669313333333,3.5958678150116126
Ecuador,Business,2.7437914070888887,Startup Environment,2.964404907933333,3.5958678150116126
Ecuador,Business,2.7437914070888887,Technology Adoption,2.8753,3.5958678150116126
Ecuador,Foundations,4.167857142857143,Digital Legal Identity,6.0,3.5958678150116126
Ecuador,Foundations,4.167857142857143,Digital Payments,2.335714285714286,3.5958678150116126
Ecuador,Government,3.3622172897196263,Capabilities,1.7009345794392523,3.5958678150116126
Ecuador,Government,3.3622172897196263,Digital public services,5.0235,3.5958678150116126
Ecuador,Infrastructure,2.5466236462764487,Connectivity Technology,3.2991097112962304,3.5958678150116126
Ecuador,Infrastructure,2.5466236462764487,Innovation Ecosystem,1.7941375812566664,3.5958678150116126
Ecuador,People,4.243528665303173,Culture,5.486214447,3.5958678150116126
Ecuador,People,4.243528665303173,Digital Literacy Skills,4.8965,3.5958678150116126
Ecuador,People,4.243528665303173,Digital Wellbeing,3.088831539140875,3.5958678150116126
Ecuador,People,4.243528665303173,Usage and ownership,3.5025686750718177,3.5958678150116126
Ecuador,Regulation,3.775,Cybersecurity,4.1,3.5958678150116126
Ecuador,Regulation,3.775,Ethical Standards,3.45,3.5958678150116126
Ecuador,Strategy,4.625,Ambition,4.625,3.5958678150116126
Egypt,Business,3.181068604688889,Financing Incentives,2.727351745,3.204615208026555
Egypt,Business,3.181068604688889,Startup Environment,3.472854069066666,3.204615208026555
Egypt,Business,3.181068604688889,Technology Adoption,3.343,3.204615208026555
Egypt,Foundations,3.2365079365079366,Digital Legal Identity,4.644444444444445,3.204615208026555
Egypt,Foundations,3.2365079365079366,Digital Payments,1.8285714285714287,3.204615208026555
Egypt,Government,2.9998470393250005,Capabilities,3.5700934579439254,3.204615208026555
Egypt,Government,2.9998470393250005,Digital public services,3.70625,3.204615208026555
Egypt,Government,2.9998470393250005,Funding and procurement,1.7231976600310752,3.204615208026555
Egypt,Infrastructure,2.570880256361161,Connectivity Technology,3.2455785718639887,3.204615208026555
Egypt,Infrastructure,2.570880256361161,Innovation Ecosystem,1.8961819408583336,3.204615208026555
Egypt,People,3.697733804667894,Culture,4.9226718905,3.204615208026555
Egypt,People,3.697733804667894,Digital Literacy Skills,3.4203120285000006,3.204615208026555
Egypt,People,3.697733804667894,Digital Wellbeing,2.8366877929285943,3.204615208026555
Egypt,People,3.697733804667894,Usage and ownership,3.6112635067429815,3.204615208026555
Egypt,Regulation,2.55,Cybersecurity,2.3,3.204615208026555
Egypt,Regulation,2.55,Ethical Standards,2.8,3.204615208026555
Egypt,Strategy,4.43,Ambition,4.43,3.204615208026555
El Salvador,Business,3.0237096926,Financing Incentives,2.3060929375,3.122166459745834
El Salvador,Business,3.0237096926,Startup Environment,4.2027361403,3.122166459745834
El Salvador,Business,3.0237096926,Technology Adoption,2.5623,3.122166459745834
El Salvador,Foundations,3.105952380952381,Data Exchange,2.75,3.122166459745834
El Salvador,Foundations,3.105952380952381,Digital Legal Identity,4.725,3.122166459745834
El Salvador,Foundations,3.105952380952381,Digital Payments,1.842857142857143,3.122166459745834
El Salvador,Government,2.4717736703266056,Capabilities,2.121495327102804,3.122166459745834
El Salvador,Government,2.4717736703266056,Digital public services,4.13775,3.122166459745834
El Salvador,Government,2.4717736703266056,Funding and procurement,1.1560756838770136,3.122166459745834
El Salvador,Infrastructure,2.17644942033147,Connectivity Technology,2.90606914321294,3.122166459745834
El Salvador,Infrastructure,2.17644942033147,Innovation Ecosystem,1.44682969745,3.122166459745834
El Salvador,People,3.7686559358448215,Culture,5.486214447,3.122166459745834
El Salvador,People,3.7686559358448215,Digital Literacy Skills,3.677022046,3.122166459745834
El Salvador,People,3.7686559358448215,Digital Wellbeing,3.3584069842433437,3.122166459745834
El Salvador,People,3.7686559358448215,Usage and ownership,2.552980266135943,3.122166459745834
El Salvador,Regulation,3.45,Ethical Standards,3.45,3.122166459745834
El Salvador,Strategy,4.395,Ambition,4.395,3.122166459745834
Equatorial Guinea,Business,3.2985,Startup Environment,3.2985,1.8177622434395808
Equatorial Guinea,Foundations,2.3375,Digital Legal Identity,2.3375,1.8177622434395808
Equatorial Guinea,Government,1.34025,Digital public services,1.34025,1.8177622434395808
Equatorial Guinea,Infrastructure,0.9821734606374871,Connectivity Technology,0.9821734606374871,1.8177622434395808
Equatorial Guinea,People,1.474075,Digital Literacy Skills,1.88675,1.8177622434395808
Equatorial Guinea,People,1.474075,Usage and ownership,1.0614,1.8177622434395808
Eritrea,Business,1.57675,Startup Environment,1.57675,1.299259575133889
Eritrea,Foundations,2.375,Digital Legal Identity,2.375,1.299259575133889
Eritrea,Government,1.0295,Digital public services,1.0295,1.299259575133889
Eritrea,Infrastructure,0.7484411129789601,Connectivity Technology,0.7484411129789601,1.299259575133889
Eritrea,People,1.1217086376527545,Digital Literacy Skills,1.43975,1.299259575133889
Eritrea,People,1.1217086376527545,Digital Wellbeing,1.0602759129582635,1.299259575133889
Eritrea,People,1.1217086376527545,Usage and ownership,0.8651,1.299259575133889
Estonia,Business,3.8259957609554474,Financing Incentives,3.354956865,4.454044947465225
Estonia,Business,3.8259957609554474,Startup Environment,3.8712715428663422,4.454044947465225
Estonia,Business,3.8259957609554474,Technology Adoption,4.251758875,4.454044947465225
Estonia,Foundations,4.9338125,Digital Legal Identity,4.5,4.454044947465225
Estonia,Foundations,4.9338125,Digital Payments,5.367625,4.454044947465225
Estonia,Government,4.113237490807773,Capabilities,4.364485981308411,4.454044947465225
Estonia,Government,4.113237490807773,Digital public services,5.561833333333333,4.454044947465225
Estonia,Government,4.113237490807773,Funding and procurement,2.4133931577815733,4.454044947465225
Estonia,Infrastructure,3.7700380317770303,Connectivity Technology,4.309510414320728,4.454044947465225
Estonia,Infrastructure,3.7700380317770303,Innovation Ecosystem,3.230565649233333,4.454044947465225
Estonia,People,4.665840822016279,Culture,4.536539309666667,4.454044947465225
Estonia,People,4.665840822016279,Digital Literacy Skills,5.524449806375,4.454044947465225
Estonia,People,4.665840822016279,Digital Wellbeing,4.56103569340342,4.454044947465225
Estonia,People,4.665840822016279,Usage and ownership,4.041338478620029,4.454044947465225
Estonia,Regulation,5.375,Cybersecurity,5.7,4.454044947465225
Estonia,Regulation,5.375,Ethical Standards,5.050000000000001,4.454044947465225
Estonia,Strategy,5.08,Ambition,5.08,4.454044947465225
Eswatini,Business,2.616095521111111,Financing Incentives,2.2357032300000004,2.555748917373724
Eswatini,Business,2.616095521111111,Startup Environment,3.3070833333333334,2.555748917373724
Eswatini,Business,2.616095521111111,Technology Adoption,2.3055,2.555748917373724
Eswatini,Foundations,3.3111111111111113,Digital Legal Identity,3.3111111111111113,2.555748917373724
Eswatini,Government,3.3515,Digital public services,3.3515,2.555748917373724
Eswatini,Infrastructure,2.228105050072526,Connectivity Technology,2.1441533201450516,2.555748917373724
Eswatini,Infrastructure,2.228105050072526,Innovation Ecosystem,2.31205678,2.555748917373724
Eswatini,People,2.009219808473799,Culture,1.25,2.555748917373724
Eswatini,People,2.009219808473799,Digital Literacy Skills,2.098,2.555748917373724
Eswatini,People,2.009219808473799,Digital Wellbeing,2.3765661982951953,2.555748917373724
Eswatini,People,2.009219808473799,Usage and ownership,2.3123130356,2.555748917373724
Eswatini,Strategy,3.665,Ambition,3.665,2.555748917373724
Ethiopia,Business,2.6157227063777775,Financing Incentives,2.912280718333333,2.577523002788892
Ethiopia,Business,2.6157227063777775,Startup Environment,2.6211874008,2.577523002788892
Ethiopia,Business,2.6157227063777775,Technology Adoption,2.3137,2.577523002788892
Ethiopia,Foundations,2.0473214285714283,Digital Legal Identity,2.4375,2.577523002788892
Ethiopia,Foundations,2.0473214285714283,Digital Payments,1.657142857142857,2.577523002788892
Ethiopia,Government,3.0407242990654204,Capabilities,3.336448598130841,2.577523002788892
Ethiopia,Government,3.0407242990654204,Digital public services,2.745,2.577523002788892
Ethiopia,Infrastructure,2.0031459164252787,Connectivity Technology,2.315064416670558,2.577523002788892
Ethiopia,Infrastructure,2.0031459164252787,Innovation Ecosystem,1.6912274161799998,2.577523002788892
Ethiopia,People,2.521454159341171,Culture,3.3886674880000003,2.577523002788892
Ethiopia,People,2.521454159341171,Digital Literacy Skills,2.689,2.577523002788892
Ethiopia,People,2.521454159341171,Digital Wellbeing,2.5149301222737743,2.577523002788892
Ethiopia,People,2.521454159341171,Usage and ownership,1.493219027090909,2.577523002788892
Ethiopia,Regulation,2.7,Cybersecurity,2.35,2.577523002788892
Ethiopia,Regulation,2.7,Ethical Standards,3.05,2.577523002788892
Ethiopia,Strategy,3.725,Ambition,3.725,2.577523002788892
Euro area,Business,3.0175438595833333,Startup Environment,3.0175438595833333,4.481156691989365
Euro area,Foundations,5.05,Digital Payments,5.05,4.481156691989365
Euro area,Government,3.23823960036349,Funding and procurement,3.23823960036349,4.481156691989365
Euro area,Infrastructure,6.0,Connectivity Technology,6.0,4.481156691989365
Euro area,People,5.1,Usage and ownership,5.1,4.481156691989365
Europe,Infrastructure,1.4702391264429426,Connectivity Technology,1.4702391264429426,1.4702391264429426
Europe & Central Asia,Business,3.7083333333333335,Startup Environment,3.7083333333333335,4.276168310429412
Europe & Central Asia,Foundations,4.328571428571428,Digital Payments,4.328571428571428,4.276168310429412
Europe & Central Asia,Government,2.9942704757422955,Funding and procurement,2.9942704757422955,4.276168310429412
Europe & Central Asia,Infrastructure,5.999666314500001,Connectivity Technology,5.999666314500001,4.276168310429412
Europe & Central Asia,People,4.35,Usage and ownership,4.35,4.276168310429412
Europe & Central Asia (IDA & IBRD countries),Business,4.37121212125,Startup Environment,4.37121212125,4.076917550787311
Europe & Central Asia (IDA & IBRD countries),Government,1.8602073416119336,Funding and procurement,1.8602073416119336,4.076917550787311
Europe & Central Asia (IDA & IBRD countries),Infrastructure,5.9993331895,Connectivity Technology,5.9993331895,4.076917550787311
Europe & Central Asia (excluding high income),Business,4.458333333333334,Startup Environment,4.458333333333334,3.809679710210415
Europe & Central Asia (excluding high income),Foundations,3.4142857142857146,Digital Payments,3.4142857142857146,3.809679710210415
Europe & Central Asia (excluding high income),Government,1.7765132414330282,Funding and procurement,1.7765132414330282,3.809679710210415
Europe & Central Asia (excluding high income),Infrastructure,5.999266262,Connectivity Technology,5.999266262,3.809679710210415
Europe & Central Asia (excluding high income),People,3.4,Usage and ownership,3.4,3.809679710210415
European Union,Business,3.3456790125,Startup Environment,3.3456790125,4.378858525952426
European Union,Government,3.208882841309701,Funding and procurement,3.208882841309701,4.378858525952426
European Union,Infrastructure,6.0,Connectivity Technology,6.0,4.378858525952426
European Union,People,4.96087225,Digital Wellbeing,4.96087225,4.378858525952426
Falkland Islands,People,4.875,Usage and ownership,4.875,4.875
Faroe Islands,Infrastructure,6.0,Connectivity Technology,6.0,5.18375
Faroe Islands,People,4.3675,Usage and ownership,4.3675,5.18375
Fiji,Business,3.5704166666666666,Startup Environment,3.5704166666666666,2.767670924227504
Fiji,Foundations,1.9624999999999997,Digital Legal Identity,1.9624999999999997,2.767670924227504
Fiji,Government,3.4255,Digital public services,3.4255,2.767670924227504
Fiji,Infrastructure,2.623708327635693,Connectivity Technology,2.623708327635693,2.767670924227504
Fiji,People,2.191728330936294,Culture,2.4354480745,2.767670924227504
Fiji,People,2.191728330936294,Digital Literacy Skills,2.55675,2.767670924227504
Fiji,People,2.191728330936294,Digital Wellbeing,1.3778252600229526,2.767670924227504
Fiji,People,2.191728330936294,Usage and ownership,2.396889989222222,2.767670924227504
Fiji,Strategy,4.5600000000000005,Ambition,4.5600000000000005,2.767670924227504
Finland,Business,4.331226260563949,Financing Incentives,4.440609375833333,4.657269455389512
Finland,Business,4.331226260563949,Startup Environment,4.053923120144231,4.657269455389512
Finland,Business,4.331226260563949,Technology Adoption,4.499146285714286,4.657269455389512
Finland,Foundations,4.874895833333333,Data Exchange,4.45,4.657269455389512
Finland,Foundations,4.874895833333333,Digital Legal Identity,4.5,4.657269455389512
Finland,Foundations,4.874895833333333,Digital Payments,5.6746875,4.657269455389512
Finland,Government,4.717530554370687,Capabilities,5.392523364485982,4.657269455389512
Finland,Government,4.717530554370687,Digital public services,5.8075,4.657269455389512
Finland,Government,4.717530554370687,Funding and procurement,2.952568298626078,4.657269455389512
Finland,Infrastructure,4.288803466843377,Connectivity Technology,4.69408665440104,4.657269455389512
Finland,Infrastructure,4.288803466843377,Innovation Ecosystem,3.883520279285714,4.657269455389512
Finland,People,4.545003965782763,Culture,5.0478873575000005,4.657269455389512
Finland,People,4.545003965782763,Digital Literacy Skills,4.6943249251,4.657269455389512
Finland,People,4.545003965782763,Digital Wellbeing,4.220100701696845,4.657269455389512
Finland,People,4.545003965782763,Usage and ownership,4.217702878834204,4.657269455389512
Finland,Regulation,5.35,Ethical Standards,5.35,4.657269455389512
Finland,Strategy,5.295,Ambition,5.295,4.657269455389512
Fragile and conflict affected situations,Business,3.028508772083333,Startup Environment,3.028508772083333,3.3659268070416664
Fragile and conflict affected situations,Infrastructure,3.703344842,Connectivity Technology,3.703344842,3.3659268070416664
France,Business,3.784782919688908,Financing Incentives,3.685918410833333,4.311098883786916
France,Business,3.784782919688908,Startup Environment,3.624717292677835,4.311098883786916
France,Business,3.784782919688908,Technology Adoption,4.043713055555555,4.311098883786916
France,Foundations,4.648214285714285,Data Exchange,4.5,4.311098883786916
France,Foundations,4.648214285714285,Digital Legal Identity,4.4375,4.311098883786916
France,Foundations,4.648214285714285,Digital Payments,5.007142857142857,4.311098883786916
France,Government,4.3212213365561425,Capabilities,4.738317757009346,4.311098883786916
France,Government,4.3212213365561425,Digital public services,5.012223684210526,4.311098883786916
France,Government,4.3212213365561425,Funding and procurement,3.213122568448554,4.311098883786916
France,Infrastructure,3.568212729444134,Connectivity Technology,4.390690167640812,4.311098883786916
France,Infrastructure,3.568212729444134,Innovation Ecosystem,2.745735291247456,4.311098883786916
France,People,4.391424705849553,Culture,4.967496050833334,4.311098883786916
France,People,4.391424705849553,Digital Literacy Skills,4.418435343600001,4.311098883786916
France,People,4.391424705849553,Digital Wellbeing,4.1460058547240575,4.311098883786916
France,People,4.391424705849553,Usage and ownership,4.033761574240818,4.311098883786916
France,Regulation,4.775,Cybersecurity,4.9,4.311098883786916
France,Regulation,4.775,Ethical Standards,4.65,4.311098883786916
France,Strategy,5.085,Ambition,5.085,4.311098883786916
French Guiana,Infrastructure,1.3512150768940283,Connectivity Technology,1.3512150768940283,2.074357538447014
French Guiana,People,2.7975000000000003,Usage and ownership,2.7975000000000003,2.074357538447014
French Polynesia,Infrastructure,2.39666078252487,Connectivity Technology,2.39666078252487,2.373330391262435
French Polynesia,People,2.35,Usage and ownership,2.35,2.373330391262435
Gabon,Business,2.7316249999999997,Financing Incentives,1.7552083333333337,3.1732993119631203
Gabon,Business,2.7316249999999997,Startup Environment,3.5396666666666667,3.1732993119631203
Gabon,Business,2.7316249999999997,Technology Adoption,2.9,3.1732993119631203
Gabon,Foundations,3.411607142857143,Digital Legal Identity,4.0875,3.1732993119631203
Gabon,Foundations,3.411607142857143,Digital Payments,2.7357142857142853,3.1732993119631203
Gabon,Government,2.49325,Digital public services,2.49325,3.1732993119631203
Gabon,Infrastructure,2.873105053977528,Connectivity Technology,2.873105053977528,3.1732993119631203
Gabon,People,3.388786850966408,Culture,3.5688796995,3.1732993119631203
Gabon,People,3.388786850966408,Digital Literacy Skills,4.359500000000001,3.1732993119631203
Gabon,People,3.388786850966408,Digital Wellbeing,2.6721700450656325,3.1732993119631203
Gabon,People,3.388786850966408,Usage and ownership,2.9545976593,3.1732993119631203
Gabon,Strategy,4.140000000000001,Ambition,4.140000000000001,3.1732993119631203
Gambia (the),Business,2.9145297702777775,Financing Incentives,2.656297644166666,2.6966955770583354
Gambia (the),Business,2.9145297702777775,Startup Environment,3.898666666666667,2.6966955770583354
Gambia (the),Business,2.9145297702777775,Technology Adoption,2.188625,2.6966955770583354
Gambia (the),Foundations,4.422222222222222,Digital Legal Identity,4.422222222222222,2.6966955770583354
Gambia (the),Government,1.1118619390950877,Digital public services,1.16275,2.6966955770583354
Gambia (the),Government,1.1118619390950877,Funding and procurement,1.0609738781901752,2.6966955770583354
Gambia (the),Infrastructure,2.772067554000298,Connectivity Technology,2.6638342680005964,2.6966955770583354
Gambia (the),Infrastructure,2.772067554000298,Innovation Ecosystem,2.8803008399999994,2.6966955770583354
Gambia (the),People,2.1004407841571777,Culture,1.15,2.6966955770583354
Gambia (the),People,2.1004407841571777,Digital Literacy Skills,2.815,2.6966955770583354
Gambia (the),People,2.1004407841571777,Digital Wellbeing,2.690938207378711,2.6966955770583354
Gambia (the),People,2.1004407841571777,Usage and ownership,1.7458249292499999,2.6966955770583354
Gambia (the),Regulation,3.575,Cybersecurity,3.65,2.6966955770583354
Gambia (the),Regulation,3.575,Ethical Standards,3.5,2.6966955770583354
Gambia (the),Strategy,3.965,Ambition,3.965,2.6966955770583354
Georgia,Business,3.2099867811666667,Financing Incentives,2.3141534725,3.3866489206414694
Georgia,Business,3.2099867811666667,Startup Environment,4.673106871,3.3866489206414694
Georgia,Business,3.2099867811666667,Technology Adoption,2.6427,3.3866489206414694
Georgia,Foundations,3.717857142857143,Digital Legal Identity,4.5,3.3866489206414694
Georgia,Foundations,3.717857142857143,Digital Payments,2.935714285714286,3.3866489206414694
Georgia,Government,2.7089971993434685,Capabilities,2.7757009345794392,3.3866489206414694
Georgia,Government,2.7089971993434685,Digital public services,4.07775,3.3866489206414694
Georgia,Government,2.7089971993434685,Funding and procurement,1.2735406634509674,3.3866489206414694
Georgia,Infrastructure,2.8501639721282626,Connectivity Technology,3.741569959403192,3.3866489206414694
Georgia,Infrastructure,2.8501639721282626,Innovation Ecosystem,1.9587579848533327,3.3866489206414694
Georgia,People,3.30500936985094,Culture,1.7565425394999998,3.3866489206414694
Georgia,People,3.30500936985094,Digital Literacy Skills,4.67347940175,3.3866489206414694
Georgia,People,3.30500936985094,Digital Wellbeing,2.669623909507815,3.3866489206414694
Georgia,People,3.30500936985094,Usage and ownership,4.120391628645946,3.3866489206414694
Georgia,Regulation,4.425,Cybersecurity,4.85,3.3866489206414694
Georgia,Regulation,4.425,Ethical Standards,4.0,3.3866489206414694
Georgia,Strategy,4.609999999999999,Ambition,4.609999999999999,3.3866489206414694
Germany,Business,4.204612281366819,Financing Incentives,4.170886039999999,4.367144486699874
Germany,Business,4.204612281366819,Startup Environment,4.059940248544902,4.367144486699874
Germany,Business,4.204612281366819,Technology Adoption,4.383010555555556,4.367144486699874
Germany,Foundations,4.392083333333333,Data Exchange,3.55,4.367144486699874
Germany,Foundations,4.392083333333333,Digital Legal Identity,4.3875,4.367144486699874
Germany,Foundations,4.392083333333333,Digital Payments,5.2387500000000005,4.367144486699874
Germany,Government,4.154780966316282,Capabilities,5.813084112149532,4.367144486699874
Germany,Government,4.154780966316282,Digital public services,3.837743421052632,4.367144486699874
Germany,Government,4.154780966316282,Funding and procurement,2.81351536574668,4.367144486699874
Germany,Infrastructure,3.7915638319410707,Connectivity Technology,4.518385776245678,4.367144486699874
Germany,Infrastructure,3.7915638319410707,Innovation Ecosystem,3.064741887636464,4.367144486699874
Germany,People,4.3740108384165675,Culture,4.5165836505,4.367144486699874
Germany,People,4.3740108384165675,Digital Literacy Skills,4.6330189429,4.367144486699874
Germany,People,4.3740108384165675,Digital Wellbeing,4.197456212017591,4.367144486699874
Germany,People,4.3740108384165675,Usage and ownership,4.148984548248677,4.367144486699874
Germany,Regulation,5.075,Cybersecurity,4.95,4.367144486699874
Germany,Regulation,5.075,Ethical Standards,5.2,4.367144486699874
Germany,Strategy,5.125,Ambition,5.125,4.367144486699874
Germany France,Infrastructure,4.220000000000001,Innovation Ecosystem,4.220000000000001,4.220000000000001
Ghana,Business,2.9885447779333334,Financing Incentives,2.5308851,3.232631048619477
Ghana,Business,2.9885447779333334,Startup Environment,3.8201492338,3.232631048619477
Ghana,Business,2.9885447779333334,Technology Adoption,2.6146000000000003,3.232631048619477
Ghana,Foundations,2.8922619047619045,Data Exchange,1.8,3.232631048619477
Ghana,Foundations,2.8922619047619045,Digital Legal Identity,4.3125,3.232631048619477
