Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
Finland,2019,Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",321.5665483,1.01170768,TRUE
Finland,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),6,3.5,TRUE
Finland,2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Finland,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,93.4,5.67,TRUE
Finland,2019,Business,Financing Incentives,Venture Capital Availability,5.128731251,4.440609376,TRUE
Finland,2017,Foundations,Digital Payments,% Making online transactions - Women,85,5.25,TRUE
Finland,2017,Foundations,Digital Payments,% of population with digital finance account,100,6,TRUE
Finland,2018,Foundations,Digital Legal Identity,% of population with ID (all),100,6,TRUE
Finland,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
Finland,2017,Foundations,Digital Payments,Digital payments penetration,93.95,5.6975,TRUE
Finland,2017,Foundations,Digital Payments,% of population with digital finance account - registered,100,6,TRUE
Finland,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Finland,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,98,5.9,TRUE
Finland,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,98,5.9,TRUE
Finland,2017,Foundations,Digital Payments,% Making online transactions - Men,90,5.5,TRUE
Finland,2016,Foundations,Data Exchange,Open data index,69,4.45,TRUE
Finland,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,83,5.15,TRUE
Finland,2020,Government,Capabilities,% of digital skills certifications / training courses completed,14,5.392523364,TRUE
Finland,2020,Government,Digital Public Services,E-Participation index,0.9524,5.762,TRUE
Finland,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,3,6,TRUE
Finland,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,0.09,11,TRUE
Finland,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.9706,5.853,TRUE
Finland,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.9,5.591836735,TRUE
Finland,2018,Government,Digital Public Services,R&D spending (% of GDP),2.75572,3.783895675,TRUE
Finland,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
Finland,2019,Infrastructure,Connectivity Technology,% of population covered by internet connectivity,89.60738511,5.480369255,TRUE
Finland,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,99.99,5.9995,TRUE
Finland,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,99,5.95,TRUE
Finland,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,100,6,TRUE
Finland,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,100,6,TRUE
Finland,2019,Infrastructure,Innovation Ecosystem,Angel Ecosystem size,54,2.757216731,TRUE
Finland,2018,Infrastructure,Innovation Ecosystem,Availability of scientists and engineers,6.0302701,5.19189175,TRUE
Finland,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,100.34,2.954954604,TRUE
Finland,2020,Infrastructure,Connectivity Technology,Broadband Density,33.31696964,2.665848482,TRUE
Finland,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,99.59899902,5.979949951,TRUE
Finland,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",11.2,3.027206652,TRUE
Finland,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",2148.18,4.366731907,TRUE
Finland,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",8793.3,4.89289219,TRUE
Finland,2021,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,12.11,1.6055,TRUE
Finland,2020,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,68.9,4.445,TRUE
Finland,2019,Infrastructure,Connectivity Technology,Electricity Density,12215.892,611.7946,TRUE
Finland,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,85.9,5.295,TRUE
Finland,2018,Infrastructure,Connectivity Technology,Electricity supply quality,6.672890186,1.333644509,TRUE
Finland,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),95.78,5.789,TRUE
Finland,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,86.78,5.339,TRUE
Finland,2019,Infrastructure,Connectivity Technology,Individuals using the Internet (% of population),89.60738511,5.480369255,TRUE
Finland,2019,Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),25,1.106292517,TRUE
Finland,2019,Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),46,1.051259193,TRUE
Finland,2019,Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),1655,1.140278013,TRUE
Finland,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,128.04,7.402,TRUE
Finland,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,3.97,4.7125,TRUE
Finland,2020,Infrastructure,Innovation Ecosystem,Mobile app creation/bn PPP$ GDP,77.67940671,4.883970335,TRUE
Finland,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),128.5031548,7.42515774,TRUE
Finland,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,128.5031548,7.42515774,TRUE
Finland,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,89.50313568,1.524843216,TRUE
Finland,2021,Infrastructure,Connectivity Technology,National cyber security index,85.71,5.2855,TRUE
Finland,2019,Infrastructure,Innovation Ecosystem,Patents by origin/bn PPP$ GDP,81.20951571,5.060475786,TRUE
Finland,2019,Infrastructure,Connectivity Technology,Postal Coverage,99.9,5.995,TRUE
Finland,2020,Infrastructure,Innovation Ecosystem,Scientific and technical articles/bn PPP$ GDP,79.95608168,4.997804084,TRUE
Finland,2018,Infrastructure,Innovation Ecosystem,Software Developer Ecosystem size,11303,1,TRUE
Finland,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,93.08,5.654,TRUE
Finland,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.9101,5.5505,TRUE
Finland,2020,People,Digital Literacy Skills,% of internet users who own cryptocurrency,5.1,1.255,TRUE
Finland,2017,People,Usage and ownership,% of population using digital financial services,88,5.4,TRUE
Finland,2021,People,Usage and ownership,% of population using Facebook,48.67,3.4335,TRUE
Finland,2019,People,Digital Literacy Skills,% of population using internet (all),89.60738511,5.480369255,TRUE
Finland,2019,People,Digital Literacy Skills,% of population using internet (female),88.88643491,5.444321746,TRUE
Finland,2019,People,Digital Literacy Skills,% of population using internet (male),90.34867249,5.517433625,TRUE
Finland,2017,People,Usage and ownership,E-commerce activity (% of individuals buying online and frequency),60.76,4.895945599,TRUE
Finland,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",38.5764288,3.748899508,TRUE
Finland,2017,People,Usage and ownership,Financial Inclusiveness,100,6,TRUE
Finland,2019,People,Usage and ownership,Gender gap for social media use,100,6,TRUE
Finland,2019,People,Usage and ownership,Gender gap in internet usage,88.88643491,5.444321746,TRUE
Finland,2019,People,Usage and ownership,Gender gap in mobile usage,100,6,TRUE
Finland,2019,People,Usage and ownership,Global Crypto Adoption Index,0.03,1.15,TRUE
Finland,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),7.842,4.921,TRUE
Finland,2019,People,Digital Wellbeing,Gross National Wellbeing,100,6,TRUE
Finland,2020,People,Usage and ownership,Households with a computer and with Internet access,91.07407407,5.553703704,TRUE
Finland,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.9549,5.7745,TRUE
Finland,2019,People,Usage and ownership,Internet Usage,89.60738511,5.480369255,TRUE
Finland,2019,People,Culture,Number of mobile apps available in national language(s),74.6200943,4.731004715,TRUE
Finland,2019,People,Digital Wellbeing,Percentage of individuals not buying online due to concerns about returning products,46.96071,3.6519645,FALSE
Finland,2019,People,Digital Wellbeing,Percentage of individuals not buying online due to payment security concerns,64.42721,2.7786395,FALSE
Finland,2019,People,Culture,Share of individuals using the Internet to interact with public authorities,87.2954,5.36477,TRUE
Finland,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,40,4,FALSE
Finland,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.938,5.69,TRUE
Finland,2020,Regulation,Ethical Standards,Rule of Law Index,0.87,5.35,TRUE
Finland,2019,Strategy,Ambition,SDG Index,85.9,5.295,TRUE
Fragile and conflict affected situations,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),4.868421053,3.028508772,TRUE
Fragile and conflict affected situations,2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Fragile and conflict affected situations,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,54.06689684,3.703344842,TRUE
France,2018,Business,Technology Adoption,"Cloud Services (Spend, IT Forecast Data)",17.3,1.865,TRUE
France,2019,Business,Startup Environment,Doing Business Index,32,5.17989418,FALSE
France,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),32,5.17989418,TRUE
France,2019,Business,Startup Environment,Ease of finding skilled employees,4.58,4.58,TRUE
France,2019,Business,Startup Environment,Ease of Getting Credit,50,3.5,TRUE
France,2017,Business,Technology Adoption,ICT task-intensive jobs as a percentage of total employment,12.00835,1.6004175,TRUE
France,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",73.18,4.659,TRUE
France,2019,Business,Startup Environment,Regulatory Quality,81.14961336,5.057480668,TRUE
France,2020,Business,Technology Adoption,Share of business with internet,70.35,4.5175,TRUE
France,2010,Business,Technology Adoption,Share of businesses with broadband,93.31,5.6655,TRUE
France,2018,Business,Technology Adoption,Share of businesses with online presence,71.54,4.577,TRUE
France,2019,Business,Technology Adoption,Size of digital economy (% of transactions),50.08,3.504,TRUE
France,2019,Business,Technology Adoption,Size of gig economy (% of GDP),70.1,4.505,TRUE
France,2019,Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",2164.94444,1.079656421,TRUE
France,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),4,2.666666667,TRUE
France,2019,Business,Startup Environment,Time required to start a business (days),3,4.333333333,TRUE
France,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,90,5.5,TRUE
France,2019,Business,Financing Incentives,Venture Capital Availability,4.223102093,3.685918411,TRUE
France,2017,Foundations,Digital Payments,% Making online transactions - Women,67,4.35,TRUE
France,2017,Foundations,Digital Payments,% of population with digital finance account,94,5.7,TRUE
France,2018,Foundations,Digital Legal Identity,% of population with ID (all),95,5.75,TRUE
France,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
France,2017,Foundations,Digital Payments,% of population with digital finance account - registered,94,5.7,TRUE
France,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
France,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,92,5.6,TRUE
France,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,90,5.5,TRUE
France,2017,Foundations,Digital Payments,% Making online transactions - Men,68,4.4,TRUE
France,2016,Foundations,Data Exchange,Open data index,70,4.5,TRUE
France,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,56,3.8,TRUE
France,2020,Government,Capabilities,% of digital skills certifications / training courses completed,28,4.738317757,TRUE
France,2020,Government,Digital Public Services,E-Participation index,0.9048,5.524,TRUE
France,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,3,6,TRUE
France,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,0.03,6,TRUE
France,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.8824,5.412,TRUE
France,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.98,6,TRUE
France,2018,Government,Digital Public Services,R&D spending (% of GDP),2.19294,3.213122568,TRUE
France,2020,Government,Digital Public Services,Security incidents (# of relevant issues),8,4.157894737,TRUE
France,2020,Government,Digital Public Services,"Use of public services online (% of services online, penetration, frequency of use)",43,4.888888889,TRUE
France,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
France,2019,Infrastructure,Connectivity Technology,% of population covered by internet connectivity,83.33974409,5.166987205,TRUE
France,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,99,5.95,TRUE
France,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,99.6,5.98,TRUE
France,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,99,5.95,TRUE
France,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,0,1,TRUE
France,2019,Infrastructure,Innovation Ecosystem,Angel Ecosystem size,43,2.397198403,TRUE
France,2018,Infrastructure,Innovation Ecosystem,Availability of scientists and engineers,4.64814949,4.040124575,TRUE
France,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,112.95,3.200639052,TRUE
France,2020,Infrastructure,Connectivity Technology,Broadband Density,46.92102436,3.346051218,TRUE
France,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,89.33999634,5.466999817,TRUE
France,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",9.41,3.00189485,TRUE
France,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",2865.15,4.424617619,TRUE
France,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",11087.11,4.927334912,TRUE
France,2021,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,11.803,1.59015,TRUE
France,2019,Infrastructure,Connectivity Technology,Electricity Density,8674.502,434.7251,TRUE
France,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,81.7,5.085,TRUE
France,2018,Infrastructure,Connectivity Technology,Electricity supply quality,6.762019634,1.338100982,TRUE
France,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),97.6,5.88,TRUE
France,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,80.71,5.0355,TRUE
France,2019,Infrastructure,Connectivity Technology,Individuals using the Internet (% of population),83.33974409,5.166987205,TRUE
France,2019,Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),467,2.985544218,TRUE
France,2019,Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),1298,2.446400713,TRUE
France,2019,Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),7934,1.672486862,TRUE
France,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,199.68,10.984,TRUE
France,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,3.84,4.55,TRUE
France,2020,Infrastructure,Innovation Ecosystem,Mobile app creation/bn PPP$ GDP,32.19690993,2.609845497,TRUE
France,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),111.4556255,6.572781275,TRUE
France,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,111.4556255,6.572781275,TRUE
France,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,79.07080078,2.046459961,TRUE
France,2021,Infrastructure,Connectivity Technology,National cyber security index,84.42,5.221,TRUE
France,2019,Infrastructure,Innovation Ecosystem,Patents by origin/bn PPP$ GDP,56.66895222,3.833447611,TRUE
France,2019,Infrastructure,Connectivity Technology,Postal Coverage,100,6,TRUE
France,2020,Infrastructure,Innovation Ecosystem,Scientific and technical articles/bn PPP$ GDP,39.40928478,2.970464239,TRUE
France,2018,Infrastructure,Innovation Ecosystem,Software Developer Ecosystem size,66367,1.430379826,TRUE
France,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,59.79,3.9895,TRUE
France,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.8719,5.3595,TRUE
France,2020,People,Digital Literacy Skills,% of internet users who own cryptocurrency,5.6,1.28,TRUE
France,2017,People,Usage and ownership,% of population using digital financial services,67,4.35,TRUE
France,2021,People,Usage and ownership,% of population using Facebook,50.44,3.522,TRUE
France,2019,People,Digital Literacy Skills,% of population using internet (all),83.33974409,5.166987205,TRUE
France,2019,People,Digital Literacy Skills,% of population using internet (female),82.16576693,5.108288347,TRUE
France,2019,People,Digital Literacy Skills,% of population using internet (male),84.61802334,5.230901167,TRUE
France,2020,People,Usage and ownership,% of population with a smartphone,0.78,4.9,TRUE
France,2018,People,Digital Wellbeing,Automation-led unemployment,42.92,3.854,TRUE
France,2018,People,Digital Wellbeing,Cyberbullying,9,4.888888889,TRUE
France,2017,People,Usage and ownership,E-commerce activity (% of individuals buying online and frequency),55.51,4.559148063,TRUE
France,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",33.08508359,3.357559648,TRUE
France,2017,People,Usage and ownership,Financial Inclusiveness,94,5.7,TRUE
France,2019,People,Usage and ownership,Gender gap for social media use,100,6,TRUE
France,2019,People,Usage and ownership,Gender gap in internet usage,82.16576693,5.108288347,TRUE
France,2019,People,Usage and ownership,Gender gap in mobile usage,100,6,TRUE
France,2019,People,Usage and ownership,Global Crypto Adoption Index,0.08,1.4,TRUE
France,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),6.69,4.345,TRUE
France,2019,People,Digital Wellbeing,Gross National Wellbeing,78.56,4.928,TRUE
France,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.8612,5.306,TRUE
France,2019,People,Usage and ownership,Internet Usage,83.33974409,5.166987205,TRUE
France,2020,People,Culture,"Level of satisfaction for online public services (% of users, by type of interaction and service)",43,3.15,TRUE
France,2019,People,Culture,Number of mobile apps available in national language(s),84.22556305,5.211278153,TRUE
France,2019,People,Digital Wellbeing,Percentage of individuals not buying online due to concerns about returning products,14.23637,5.2881815,FALSE
France,2019,People,Digital Wellbeing,Percentage of individuals not buying online due to payment security concerns,40.84349,3.9578255,FALSE
France,2019,People,Culture,Share of individuals using the Internet to interact with public authorities,74.7242,4.73621,TRUE
France,2021,People,Usage and ownership,Social media penetration,75.9,4.795,TRUE
France,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,50,3.5,FALSE
France,2020,People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),5.37,1.88748019,TRUE
France,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.901,5.505,TRUE
France,2020,Regulation,Cybersecurity,# key internet controls employed,78,4.9,TRUE
France,2020,Regulation,Ethical Standards,Rule of Law Index,0.73,4.65,TRUE
France,2019,Strategy,Ambition,SDG Index,81.7,5.085,TRUE
French Guiana,2019,Infrastructure,Connectivity Technology,Electricity Density,3991.762,200.5881,TRUE
French Guiana,2021,People,Usage and ownership,% of population using Facebook,35.95,2.7975,TRUE
French Polynesia,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
French Polynesia,2019,Infrastructure,Connectivity Technology,Electricity Density,2159.259,108.96295,TRUE
French Polynesia,2021,People,Usage and ownership,% of population using Facebook,53,3.65,TRUE
French Polynesia,2019,People,Usage and ownership,Global Crypto Adoption Index,0.01,1.05,TRUE
G.-Bissau,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,16.49,1.321279663,TRUE
Gabon,2019,Business,Startup Environment,Doing Business Index,169,1.555555556,FALSE
Gabon,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),169,1.555555556,TRUE
Gabon,2019,Business,Startup Environment,Ease of finding skilled employees,3.84,3.84,TRUE
Gabon,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),6,3.5,TRUE
Gabon,2019,Business,Startup Environment,Time required to start a business (days),2,2.666666667,TRUE
Gabon,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,38,2.9,TRUE
Gabon,2019,Business,Financing Incentives,Venture Capital Availability,1.90625,1.755208333,TRUE
Gabon,2017,Foundations,Digital Payments,% Making online transactions - Women,14,1.7,TRUE
Gabon,2017,Foundations,Digital Payments,% of population with digital finance account,59,3.95,TRUE
Gabon,2018,Foundations,Digital Legal Identity,% of population with ID (all),67,4.35,TRUE
Gabon,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
Gabon,2017,Foundations,Digital Payments,% of population with digital finance account - registered,34,2.7,TRUE
Gabon,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Gabon,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,54,3.7,TRUE
Gabon,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,49,3.45,TRUE
Gabon,2017,Foundations,Digital Payments,% Making online transactions - Men,21,2.05,TRUE
Gabon,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,12,1.6,TRUE
Gabon,2020,Government,Digital Public Services,E-Participation index,0.2738,2.369,TRUE
Gabon,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,1,2.666666667,TRUE
Gabon,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,-0.03,1,TRUE
Gabon,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.3235,2.6175,TRUE
Gabon,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.43,3.193877551,TRUE
Gabon,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,90.68525696,5.534262848,TRUE
Gabon,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,99,5.95,TRUE
Gabon,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,73.14,4.657,TRUE
Gabon,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,35,2.75,TRUE
Gabon,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,0,1,TRUE
Gabon,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,19.16,1.373300082,TRUE
Gabon,2020,Infrastructure,Connectivity Technology,Broadband Density,2.004147845,1.100207392,TRUE
Gabon,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,53.15599823,3.657799912,TRUE
Gabon,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",33.28,3.339432676,TRUE
Gabon,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",513.32,4.234738887,TRUE
Gabon,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",7497.36,4.873432993,TRUE
Gabon,2019,Infrastructure,Connectivity Technology,Electricity Density,1017.177,51.85885,TRUE
Gabon,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,62.8,4.14,TRUE
Gabon,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),11.36,1.568,TRUE
Gabon,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,48.71,3.4355,TRUE
Gabon,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,20.22,2.011,TRUE
Gabon,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,2.16,2.45,TRUE
Gabon,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),138.7740853,7.938704265,TRUE
Gabon,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,138.7740853,7.938704265,TRUE
Gabon,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,58.89127731,3.055436135,TRUE
Gabon,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,20.17,2.0085,TRUE
Gabon,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.625,4.125,TRUE
Gabon,2017,People,Usage and ownership,% of population using digital financial services,17,1.85,TRUE
Gabon,2021,People,Usage and ownership,% of population using Facebook,32.6,2.63,TRUE
Gabon,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",12.88971833,1.91834009,TRUE
Gabon,2017,People,Usage and ownership,Financial Inclusiveness,59,3.95,TRUE
Gabon,2019,People,Usage and ownership,Gender gap for social media use,69.54236603,4.477118301,TRUE
Gabon,2019,People,Usage and ownership,Gender gap in mobile usage,92.33716583,5.616858292,TRUE
Gabon,2019,People,Usage and ownership,Global Crypto Adoption Index,0,1,TRUE
Gabon,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),4.852,3.426,TRUE
Gabon,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.6719,4.3595,TRUE
Gabon,2019,People,Culture,Number of mobile apps available in national language(s),51.37759399,3.5688797,TRUE
Gabon,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,9.86,5.507,FALSE
Gabon,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.703,4.515,TRUE
Gabon,2019,Strategy,Ambition,SDG Index,62.8,4.14,TRUE
Gambia,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",29.4,2.47,TRUE
Gambia,2018,Business,Technology Adoption,Share of businesses with online presence,22.4,2.12,TRUE
Gambia,2019,Business,Technology Adoption,Size of digital economy (% of transactions),3.9,1.195,TRUE
Gambia,2019,Business,Technology Adoption,Size of gig economy (% of GDP),39.39,2.9695,TRUE
Gambia,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Gambia,2020,Government,Digital Public Services,E-Participation index,0.0357,1.1785,TRUE
Gambia,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,3,6,TRUE
Gambia,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,-0.03,1,TRUE
Gambia,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.0294,1.147,TRUE
Gambia,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.64,4.265306122,TRUE
Gambia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,98,5.9,TRUE
Gambia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,88,5.4,TRUE
Gambia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,30.96,2.548,TRUE
Gambia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,0,1,TRUE
Gambia,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,26.73,1.520788684,TRUE
Gambia,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,57.38400269,3.869200135,TRUE
Gambia,2019,Infrastructure,Connectivity Technology,Electricity Density,137.748,7.8874,TRUE
Gambia,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),32.12,2.606,TRUE
Gambia,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,30.28,2.514,TRUE
Gambia,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),110.8118285,6.540591425,TRUE
Gambia,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,110.8118285,6.540591425,TRUE
Gambia,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,73.35793304,2.332103348,TRUE
Gambia,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,13.29,1.6645,TRUE
Gambia,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.3967,2.9835,TRUE
Gambia,2021,People,Usage and ownership,% of population using Facebook,14.88,1.744,TRUE
Gambia,2019,People,Usage and ownership,Gender gap for social media use,17.48361969,1.874180985,TRUE
Gambia,2019,People,Usage and ownership,Gender gap in mobile usage,53.48836899,3.67441845,TRUE
Gambia,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),5.051,3.5255,TRUE
