"Data Source","World Development Indicators",

"Last Updated Date","2021-07-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Lower middle income","LMC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.2404039802773","48.3924431791595","50.0953763472178","52.1743815470792","55.2528652173796","57.7599501624885","60.690420798813","62.7341423978402","61.0855542675144","64.3371459898018","65.7571236888798","66.2479439376186","67.4053983812755","69.1003402644137","69.9246135783144","71.7573987687492","73.5044049031852","74.0620048658434","71.5905683296966","77.2160442079541","77.8918653844972","79.2316508155611","82.0878937250982","83.7932566221398","85.7349396681995","87.588194291194","89.0355255220612","",
"Low & middle income","LMY","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8724780186595","73.3132269138635","74.8587272439391","75.6500985884222","75.8561364463684","75.9075161903356","77.2678195794001","78.3934022903874","78.5871996705924","79.223578469024","79.9316537643652","78.5352208356121","81.7043140472815","82.0618074986096","82.6973794781581","83.9439611498318","85.3392748954453","86.4179589974589","87.403639917318","88.2104305426259","",
"Lesotho","LSO","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.25876010781671","1.2701803445816","3.4036648273468","5.52768516540527","6.8","9.74278163909912","9.7","13.9248991012573","16.0176181793213","17","17","22.3772468566895","20.56","26.7335815429688","27.8","31.7840766906738","35.181510925293","33.7","47","44.6406784057617","",
"Late-demographic dividend","LTE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.7777145577075","96.2034581228688","96.5992808075297","96.8502794649033","97.1057792133967","97.5736732986372","98.2423816334863","97.9381364751377","98.2432969311679","97.8895860512105","98.4656323335385","98.6595793910328","98.758203358572","98.9298565739664","98.940869671665","98.8258642476464","99.1682859242384","99.2856397621084","99.2993074573724","99.370136272752","",
"Lithuania","LTU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Luxembourg","LUX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Latvia","LVA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Macao SAR, China","MAC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"St. Martin (French part)","MAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","99.9978332519531","99.9852981567383","99.9539031982422","99.9089813232422","100","100","100","100","100","100","100","100","100","100","",
"Morocco","MAR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2","55.5234718322754","57.538688659668","56.5","61.5751075744629","63.5975112915039","65.6226577758789","67.6469268798828","69.5590896606445","71.3652114868164","73.1630401611328","74.9514083862305","78.2","78.4951934814453","96.5","82.0060119628906","83.7630767822266","85.5295639038086","92.5970230102539","93.3816833496094","94.1484451293945","97.2","91.6","97.3","97.8","100","98.1","99.6","",
"Monaco","MCO","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Moldova","MDA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","99","100","99.1","98.6","100","100","100","100","100","100","100","100","100","100","100","99.98","99.99","100","",
"Madagascar","MDG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2","10.3103733062744","10.7732467651367","11.2379179000854","11.7049827575684","10.9","12.6478490829468","13.119779586792","13.2305107116699","14.8","14.0740175247192","20.3","14.8796682357788","15.265510559082","15.642219543457","16.0158786773682","16.3927211761475","17.4","12.3","14.3","18.7","12.9","19.0237522125244","20.5437088012695","22.9","24.1","25.5155601501465","26.9071846008301","",
"Maldives","MDV","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.8","87.5195083618164","88.4143753051758","89.2997817993164","90.1745452880859","91.0376510620117","91.8916168212891","92.7425384521484","93.5966415405273","99.9","99.4157562255859","99.4848022460938","99.5359497070313","99.5657958984375","100","99.7901611328125","100","99.8","100","100","",
"Middle East & North Africa","MEA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0741455003825","91.3499760859113","91.3802346531965","92.3983778324716","92.4129877336722","93.193493555473","95.6455216732868","93.7973109329144","94.8068003886904","94.8910027169871","95.7794586047006","95.8259742792315","95.4018848249159","97.0746088297099","96.0840795856624","96.5377192515498","96.8484818473808","97.6872229895126","96.282290948065","97.2325397952462","",
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.145981","95.3749389648438","95.238294","95.8225326538086","96.093624","96.2797088623047","96.092755","96.744499206543","98.007132","97.143196105957","97.897085","97.5049362182617","98.597701","98.932728","99.11416","98.1106262207031","98.914037","98.4097290039063","99.236696","99.064094543457","99.111637","99.2320251464844","99.172928","99","99.5","100","99.5","100","",
"Marshall Islands","MHL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5242358752702","68.5143814086914","70.0193481445313","71.5160293579102","73.0032501220703","74.4798278808594","75.9447402954102","77.400520324707","72.3","80.3091659545898","81.7745056152344","89.243522644043","89.919606785433","90.5496368408203","91.1724472045898","91.8285903930664","92.5827178955078","93.3962097167969","94.2155380249023","95.829231262207","97.443603515625","",
"Middle income","MIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.0879171912479","77.2353148392848","78.9531549407625","79.7642181753794","80.0970362640722","80.7699056221219","81.9213266197544","82.3384775534502","83.3398559607149","84.4696685361699","85.1517930689631","83.7715875821163","86.9197164834252","87.2864305828859","88.0138119604734","89.4782365661398","90.5319637866537","91.6343616956736","92.6459984331094","93.5051687231702","",
"North Macedonia","MKD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","99.42","100","99","100","99.2","99.2","100","99.7261638038337","100","100","100","100","100","100","99.8","100","",
"Mali","MLI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2","3.62166619300842","5.54325151443481","7.46396017074585","9.60788822174072","10.8","13.1204662322998","14.8631467819214","16.5951862335205","18.3155632019043","16.6","21.7350025177002","23.4463806152344","24.0308958348372","26.9036388397217","28.6619892120361","25.6","32.2556457519531","34.0846214294434","37.6","38.8670539855957","34.78","50.9","48.0212478637695","",
"Malta","MLT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Myanmar","MMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","45.207275390625","46.3135108947754","47.4080810546875","48.493522644043","49.5759124755859","50.6614875793457","51.7564849853516","48.8","53.999683380127","55.1586532592773","56.3417320251465","52","60.5","55.6","69.8148365975088","66.1779861450195","68.3566513061523","",
"Middle East & North Africa (excluding high income)","MNA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5006807811828","89.8080186000885","89.9417669141954","91.1120897015229","91.130884261592","92.0175229466635","94.9494725635076","92.7755477407084","94.0200724303677","94.0942110127196","95.105495664846","95.1468021075098","94.6425934734578","96.5859624914205","95.4238759747621","95.9494133721325","96.318318901356","97.2959632006267","95.6413812628047","96.7546478509521","",
"Montenegro","MNE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","99.830220713073","100","100","100","100","100","99","100","99.7","97.7","100","100","100","100","100","",
"Mongolia","MNG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3","71.7061614990234","72.8015899658203","76.3","74.9628677368164","86.2","77.0810470581055","78.1325149536133","79.1871719360352","80.2512512207031","78.502080443828","72.0570749108204","83.5606689453125","81.2","85.8850860595703","88.058837890625","91.0087280273438","93.8760604858398","98.1","99.1252670288086","",
"Northern Mariana Islands","MNP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.948600769043","99.9618148803711","99.9750442504883","99.9871673583984","99.9956436157227","100","100","100","100","100","100","100","100","99.9988098144531","99.9908752441406","99.9677810668945","99.9276275634766","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Mozambique","MOZ","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6","3.43861103057861","4.71277284622192","6.08913564682007","5.7","8.48664855957031","8.1","10.8463039398193","12.0091485977173","13.1628608703613","12.4","13.5712238463743","15","18.8375968933105","20.2","21.2367191314697","22.4060306549072","24.8","24","26.2693119049072","24.3","31.1","29.6161613464355","",
"Mauritania","MRT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2","21.5186557769775","22.9097461700439","24.2901954650879","18.2","27.0186367034912","33.0405405405405","30","31.1042385101318","33.9269027709961","35.1313400268555","36.3178749084473","37.4831123352051","38.8","39.5","41.3341636657715","42.9","44.2938270568848","45.812068939209","",
"Mauritius","MUS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","99.2462844848633","99.4","99.2139129638672","99.1823577880859","99.1391372680664","99.086784362793","99.031379699707","98.9791641235352","98.9363632202148","99.5899810791016","99.6","99.4963531494141","99.4192886352539","99.3755569458008","99.429817199707","99.5434341430664","99.61","99.4200668334961","100","",
"Malawi","MWI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","1.32817423343658","1.79720222949982","2.26802659034729","2.74124574661255","3.21745896339417","3.69641995429993","4.17450428009033","4.8","5.1369800567627","5.55867004394531","6.2","6.9","6.76240158081055","3.65322733295476","7.52092981338501","7.90185356140137","8.29219818115234","8.7","7.6","7.4","9","11.9","10.8","11","12.7","18.02","11.2","",
"Malaysia","MYS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3","99.2763214111328","99.5317916870117","99.8","99.9241638183594","99.9883575439453","100","100","100","100","100","",
"North America","NAC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Namibia","NAM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4","27","28.9611072540283","29.9683971405029","30.978084564209","31.9907646179199","33.0061912536621","34.0207443237305","36.5","35.9863700866699","36.9695510864258","37.9432716369629","38.9063529968262","39.8577690124512","40.8000526428223","43.7","42.6817054748535","44.1","44.6010398864746","42.3","46.6062431335449","47.4","48.7061805725098","51.6","49.7","52.5","53.969539642334","55.1951179504395","",
"New Caledonia","NCL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9251403808594","99.9392852783203","99.9536743164063","99.968620300293","99.983154296875","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Niger","NER","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.04445028305054","4.58914136886597","6.2","7","6.23638868331909","6.7","7.34476089477539","6.48148148148148","8.39181137084961","8.91303253173828","9.42478847503662","9.92590427398682","7.1","9.3","11.3729467391968","11.853401184082","12.3432769775391","13.3953104019165","14.3","14.4","15.1640281677246","15.7667713165283","16.6","17.2275905609131","17.9051189422607","17.6","18.7747249603271","",
"Nigeria","NGA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3","34.7928619384766","35.6833267211914","36.574390411377","37.4666519165039","38.3607063293457","39.2571601867676","40.1566047668457","41.0587997436523","44.9","42.9361190795898","43.7688140869141","44.5932235717773","52.2","46.2124671936035","47.0051078796387","47.7886161804199","50.1309194284432","50.3","50.1457786560059","48","55.9","53.1539001464844","55.6","54.4245338439941","52.5","59.3","54.4","56.5","55.4","",
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.064174","68.6579132080078","69.3494644165039","70.0434188842773","70.740364074707","69.047103","72.1388702392578","72.7752227783203","72.22158","73.9029083251953","74.4531402587891","74.9927368164063","73.821815","76.0394668579102","76.5552139282227","77.0741424560547","77.916313","78.1465072631836","78.7124099731445","79.5470809936523","80.7572708129883","81.853073","83.3423156738281","84.7431869506836","86.0615005493164","87.1943206787109","88.2126693725586","",
"Netherlands","NLD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Nepal","NPL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9","16.2691783905029","20.0824089050293","23.8947620391846","28.9162406921387","24.6","36.0715026855469","42.41","37.2","46.7306251525879","51.2","53.7927474975586","57.3254699707031","60.8676109313965","68.6","67.26","74.7319717407227","77.6089172363281","84.9","83.5274658203125","90.7","89.9230804443359","93.92","89.9","",
"Nauru","NRU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3380584716797","99.3480072021484","99.3496627807617","99.3418502807617","99.3234024047852","99.2932891845703","99.2540435791016","99.8","99.1726379394531","99.142951965332","99.1289215087891","99","99.1710662841797","99.2294616699219","99.3079452514648","99","99.6593551635742","99.8820495605469","99.9192657470703","100","",
"New Zealand","NZL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"OECD members","OED","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5467083165945","99.6140341514299","99.0920101347487","99.2852867996704","99.2768629071141","99.2973289987799","99.3596510852727","99.388734074206","99.3930875706799","99.4485697863526","99.621070819548","99.6510999269468","99.5938052988025","99.585362359873","99.6749747102028","99.7557079116586","99.7570215484263","99.6560466343058","99.7575663404768","99.6990737957563","99.8119369406927","99.7921706102432","99.8138554225151","99.8451961672552","99.8441359850608","99.8379311697173","99.8947631854069","99.9400866840455","99.8975811345101","99.9903069691327","",
"Oman","OMN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9992218017578","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Other small states","OSS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4158869879696","56.7356596387427","57.776512730275","58.8173820428976","60.7167191820275","62.0451047844583","60.4940902399727","62.0458487384138","63.3430328168791","63.8925578636523","66.0615296521647","68.1134194922146","69.2896964041078","70.3021726128269","71.8655058019683","72.8574646739476","74.073348877276","75.2802370680407","77.484133483826","78.2433313967778","",
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.46","70.2979354858398","70.348991394043","70.4255142211914","70.4937438964844","70.5525131225586","70.6006469726563","70.6371154785156","70.6644515991211","70.6887359619141","70.7162017822266","70.7530899047852","70.8056411743164","70.8800811767578","70.9809417724609","71.1059188842773","71.2509841918945","71.4121246337891","71.585319519043","70.79","72.6349792480469","73.9143600463867","",
"Panama","PAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.19","72.152946472168","73.125129699707","74.0979080200195","75.0718841552734","76.0476531982422","77.0258255004883","78.0069885253906","78.9908981323242","79.9739303588867","81.4014100930039","81.4537353515625","82.2257843017578","87.8","83.7403030395508","84.480583190918","85.2117309570313","85.939826965332","86.6711044311523","87.4118118286133","86.85","88.946418762207","89.7510986328125","89.1","91.4287567138672","92.2937088012695","93.1707153320313","93.7","94.94482421875","95.8345565795898","",
"Peru","PER","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1","64.8095321655273","66.0965728759766","67.3853988647461","67","69.16024","72.072063","74.078523","72.496495","72.113111","74.382688","74.380966","75.692357","77.173645","80.157275","81.988131","84.678343","86.42432","88.123061","89.707491","91.099508","92.135365","92.919989","93.852179","94.2","94.8","95.2","98.3466033935547","",
"Philippines","PHL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4","68.1163330078125","69.2212600708008","70.3285903930664","71.4389038085938","71.3","71.8741709275167","74.6508636474609","75.7373352050781","76.8155136108398","76.6","87.6","79.9887313842773","80.18","82.0602493286133","83.3","84.3","85.3957061767578","87.2","87.08","87.5","89.692138671875","89.08","92.0463714599609","93","94.4327545166016","95.6286239624023","",
"Palau","PLW","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9155578613281","98.020622253418","98.1174011230469","98.2047119140625","98.2813873291016","98.9165073295092","98.4022750854492","98.4551010131836","98.511116027832","98.5765533447266","98.6576385498047","98.760627746582","97.6304263093788","99.0435485839844","99.8103","99.4068450927734","100","100","100","100","",
"Papua New Guinea","PNG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","2.25112009048462","4.38912868499756","6.5262598991394","8.55268478393555","10.6714029312134","12.7818326950073","14.8827972412109","16.9731216430664","19.0517845153809","12.4","23.1877918243408","25.2574558258057","17.2","19.5","31.5479202270508","33.690975189209","35.8581466674805","39.4599647521973","44.3600158691406","49.4","54.4","58.8876342773438","63.4645118713379","",
"Poland","POL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Pre-demographic dividend","PRE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6042328029369","23.7093779012207","24.9702057146859","22.5364282151286","23.9212738689269","24.3923503802536","26.9065716642375","26.0480047986664","26.4486871035739","30.8012302444545","32.5278393745726","33.0215220988048","31.8719405712551","32.0920650287739","35.5295970715637","37.0141937118651","37.8497515498125","39.400608304702","39.5419409527665","44.2788381355686","44.0340849077421","46.7245200548498","47.2310597180699","",
"Puerto Rico","PRI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Korea, Dem. People's Rep.","PRK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","29.2959308624268","31.4531230926514","33.6367340087891","35.8444557189941","38.0722732543945","40.316162109375","42.5721054077148","44.8360862731934","47.1040878295898","49.3727569580078","",
"Portugal","PRT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Paraguay","PRY","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.469114","85.9734573364258","86.412854","87.565299987793","88.518177","89.2449798583984","91.04207","91.666443","92.558399","93.249876","94.686886","96.749045","96.452771","96.677896","96.891335","97.43086","98.23656","97.835616","99.015884","99.000716","99.331532","98.4","99.3","99.6","100","",
"West Bank and Gaza","PSE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9","98.8422317504883","98.9399871826172","99.7","98.7718734741211","98.8343963623047","99.1","98.04","99.89","99.7","97.63","99.0225524902344","97.76","99.9","99.7","99.7525177001953","99.7314758300781","99.9","99.9","100","99.7","99.9903717041016","100","",
"Pacific island small states","PSS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4807302078217","54.7988265861848","56.1913364685129","58.2821939444299","59.2293179746468","60.408941251375","62.149086411101","61.4685169049381","63.350039930031","66.8107775053505","64.8991846864371","69.8470557780728","71.4595362181596","72.9776491642702","72.6181560817681","76.7469136963886","79.3010795042144","81.3485648768008","82.8870041822917","85.2181597454931","86.7457805831812","",
"Post-demographic dividend","PST","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9222394873006","99.9256452932016","99.9289980972336","99.9321920755426","99.9352592971498","99.9382885500178","99.941358520814","99.9444147420772","99.9474864478604","99.9505518336181","99.9671019233885","99.9564637138349","99.945624243566","99.962503500047","99.9642864267863","99.9603464874","99.9655143024482","99.9594313964529","99.9709108757067","99.9724505183879","99.974232691592","99.9748121202589","99.9728768507483","99.9792600333336","99.9835229243693","99.9853786553367","99.9892251829056","99.9921945928318","99.9951860037857","99.9979628999274","",
"French Polynesia","PYF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Qatar","QAT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Romania","ROU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.1","100","100","100","",
"Russian Federation","RUS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","95.5","100","100","100","100","",
"Rwanda","RWA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","0.00999999977648258","0.00999999977648258","0.0752588286995888","0.408376097679138","1.05414128303528","2.20745253562927","3.35988688468933","6.2","5.57949304580688","6.69960689544678","7.8102560043335","8.91026496887207","4.8","11.0778245925903","12.1539878845215","6","14.3221044540405","9.7","10.8","17.5","15.2","19.8","22.8","29.37","34.1","34.7422370910645","37.7824363708496","",
"South Asia","SAS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0335500907524","45.5420382656863","47.2633993907142","48.4466563426605","49.9196294371932","53.9311363675825","57.6827172765396","57.3715009100819","54.9620365574108","60.6727157278167","62.3005633054708","62.532684582102","64.4175875502307","65.8261524334086","67.2698637921261","69.3750962862348","72.3206447908984","73.1936259646566","67.0564791685666","77.4216194287694","77.7849195368831","80.5470592381133","84.5863368595287","86.5402465769806","89.6789785764899","92.3612272894272","94.3987291867754","",
"Saudi Arabia","SAU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9","99.93","100","100","",
"Sudan","SDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8","24.5547637939453","25.4284420013428","26.3027210235596","27.1781959533691","28.0554695129395","28.9351367950439","29.8177967071533","30.7032070159912","31.5877380371094","23","31.6980419158936","32.1466407775879","32.5855674743652","33.0135917663574","33.4296455383301","33.8362655639648","34.239616394043","34.6460113525391","29","38.0962829589844","39.8593788146973","41.6036338806152","43.3248100280762","44.9","46.9249954223633","48.8309097290039","50.6554641723633","52.2975654602051","53.8270721435547","",
