1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Country Name,Country Code,Indicator Name,Indicator Code,data_country,data_year
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.69999981,10.16249084,11.8548336,13.54194069,15.22616196,14,18.59540367,20.2854805,21.98278999,23.69003868,25.4099369,23,28.89851952,30.67167282,27.20000076,29,42.90000153,44.29999924,44.94060135,48.063591,51.0939827,,Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.96019875,100,100,100,99.99535345,,European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.51187301,40.97319038,41.55240082,43.33768277,42.69707102,42.79113121,43.71408385,45.01340438,44.87099413,45.67357242,46.22212744,48.09325176,49.32105673,50.84504742,50.29641992,50.31742199,54.54733764,54.91078006,55.00631003,55.85236364,56.52777971,,Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,71.77151489,73.08958435,74.40281677,75.72492218,77.00067902,79.62999725,80,80.7918396,82.05135345,83.31273651,88.90000153,86.16000366,87.13486481,89.24858093,90.14612579,91.0708313,91.75,93.78660583,95.16824341,96.56174469,96,99.37250519,99.71588135,100,,Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,48.33746719,50.10003281,51.85736465,53.61180878,55.36571884,57.12149811,58.88180161,60.64933395,62.4268074,64.53151703,66.59398651,68.43236542,70.24881744,72.05324554,73.9390564,75.96201324,77.94390869,79.70291138,81.2767334,82.92591858,,"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.59999847,77.14080048,77.84243774,78.53884125,79.23235321,81.59999847,80.62017822,81.31954956,82.02615356,82.74269867,89.46172333,88.85956573,89.30000305,86.40000153,86.96430969,87.37686157,88.2038269,86.26999664,89.8815155,90.72629547,91.57156372,,Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.81181335,99.80532837,99.90000153,100,99.93000031,97.93505096,100,100,100,100,100,100,100,100,100,100,100,100,99.90000153,100,100,,Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,30.36940575,32.4504509,34.52877045,36.60369492,42.6,40.74053955,43.70000076,44.83751297,46.85807037,48.29999924,50.88582993,41.25,55.09344864,56.92979431,60.5,60.99077988,64.19999695,64.06256104,56.50999832,70.69999695,78.30000305,74.07884216,79.30000305,79,80.40000153,83.5,85.87355042,,Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,15.1462574,16.43238449,17.71092606,18.98423195,20.25465202,20.20000076,22.79629135,24.07256889,25.35607719,26.6495266,27.95562363,29.27708054,26.20000076,31.97595787,33.3531189,34.745121,33.5,35.40000153,45,42.20000076,44.66867828,,Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,18.25004959,19.92144394,21.59011841,23.25539207,24.91658783,26.57294083,34.29999924,29.87001991,31.51756477,27.79999924,34.79930115,30.45626831,38.07894516,39.72422791,41.3767395,43.0391922,46.65527725,48.24708557,49.82793045,51.5,52.93372726,54.56198883,56.32740784,56.20000076,60.29999924,62.09999847,62.27306747,,"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25370574,2.591462374,3.926332712,5.26066637,14.53619957,7.937600613,9.285559654,4.699999809,6,13.39991188,14.80388546,16.22768974,17.20000076,20.05315399,22.96879196,26,28.49505615,30.96155739,33.33546829,,Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.55956268,65.57118988,65.57523346,65.57404327,65.56996918,65.56535339,65.56261444,65.56439209,65.57341003,65.59236145,66.15726471,66.09999847,65.73594666,65.82080841,65.92346954,66.04097748,66.17035675,66.30863953,66.45285797,66.60004425,66.74772644,,Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.04,85.52946472,86.0422287,86.37165833,86.69351196,87.01012421,87.32384491,87.63703918,87.95210266,88.27168274,90,88.93525696,89.28466034,88.80000305,90.03224945,90.43490601,90.8553772,91.29068756,91.73786926,92.19395447,92.30000305,93.12096405,93.58644867,,Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8,67.67993927,68.90407562,70.12413025,70.9,73.31820679,73.73272705,78.66783905,78.51220703,77.22824097,78.38920593,83.73099518,80.71940613,81.89399719,83.07852936,84.27571106,84.02641296,86.71885681,87.96929169,85.49436951,90.52062225,91.81558228,93.30000305,94.42923737,95.74200439,97.05526733,,Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.84430695,99.87581635,99.90686798,99.93725586,99.96508026,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.376631,70.71398163,71.35198212,71.98726654,72.61915588,73.24695587,73.86991882,74.51728058,75.10073853,75.67661285,76.24725342,76.81501007,77.5,73.38259125,78.52492523,79.1057663,77.59999847,83.09162903,84.08454132,85.06648254,86.02648926,86.90000153,88.00383759,89.17035675,90.29581451,91.19837952,91.91575623,92.5405426,,Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.81794262,99.85942902,99.8470877,99.85924472,99.86412367,99.86945975,99.86590615,99.87906879,99.89489032,99.88889562,99.89948068,99.89496983,99.89956199,99.93689296,99.907826,99.91175589,99.94143562,99.92499611,99.9296639,99.95068473,99.94901454,99.95586778,99.96560482,99.95727556,99.97080366,99.96920835,99.95847661,99.97136543,99.98193175,99.98511039,99.98835294,,High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.781937,58.913112,61.100156,64.733947,66.122022,61.68112,64.794754,66.859519,67.394103,67.38335419,64.19999695,63.14113617,65.09046173,67.11352539,68.90331268,71.26644897,73.54818726,76.39689636,78.26968384,80.98466492,82.19529724,83.60772705,87.18488312,88.65377045,89.98171234,91.59999847,86.5,91.59999847,91.09999847,93.20671082,,Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.86000532,17.75774778,18.52293211,19.24516347,20.73628491,21.81327997,21.52628237,24.16451104,25.73367083,25.82401532,26.95205175,28.71894014,29.20392124,31.92719936,32.84283968,35.36687679,35.35289643,40.55495526,41.45486905,44.07821445,44.87144646,46.4506297,,Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,30.01301765,30.55703735,31.09697533,31.63207245,33.70000076,31.54238129,33.15247345,31.60000038,34.11081314,34.58800507,33.90000153,35.55065155,36.04146576,36.54222107,37.0556221,37.58438492,37.90000153,38.69787598,39.49641037,40.83628464,40.40000153,43.74927139,44.96234512,45.99023438,46.92553329,,Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.30036291,83.7251049,85.81293088,86.38715844,86.89473304,87.60140644,88.33923501,89.12815439,89.94667769,90.76034801,91.44980591,89.18103957,92.77652456,93.47531654,94.04455633,95.20171074,95.76468087,96.71345782,97.77478471,98.31084502,98.77616372,,IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8724801,73.49077627,75.25817041,75.98854209,76.26322862,76.87321452,77.73984738,78.342403,79.10254499,79.79879622,80.24109431,78.99296705,82.0459615,82.65312298,83.14360489,84.30714458,85.5887868,86.65314643,87.80436556,88.33413689,88.93398421,,IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.99062613,38.33944468,35.35977974,36.18384858,37.34773848,39.14278517,39.08065373,39.83374381,41.85964357,42.43039838,43.47158051,44.25568742,44.44691675,46.85541139,48.64633508,49.33106346,49.93313588,51.4810561,55.29273716,57.08026504,58.86265006,59.82547478,61.21993581,,IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.53179643,55.74805341,54.90965872,55.61883566,55.95162684,58.29594234,56.93466771,57.36524234,57.72200815,58.8699176,59.22923694,58.50349709,57.51483492,61.94864248,61.49906648,62.49166243,61.4680754,61.61551278,65.46786732,63.85183498,65.95551997,66.98922364,67.85639704,,IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9,66.69656372,55.43,62.8,66.86,72.39,80.3,80.94,83.73,86.30000305,86.26000214,87.59999847,87.94000244,89.01000214,85.03832245,90.62000275,91.09999847,92.73000336,93.55000305,94.15000153,94.83000183,96,96.46425629,97.01000214,97.53736877,97.62000275,98.13999939,98.51000214,98.84999847,96.94999695,,Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.74896767,25.56633078,25.17421856,26.02100662,27.63909228,29.16479043,29.78228167,30.7059362,33.68398923,33.99201762,35.37358503,36.92086464,37.71854038,39.06062014,42.02526167,42.55723974,44.00372638,46.28426503,50.09539691,53.63455395,55.25887253,56.20344173,57.86893724,,IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,49.81130981,51.40877533,53.00352097,54.59486389,56.18213272,60.1,58.72147369,55.79999924,62.29999924,64.04748535,64.40000153,67.5798111,67.90000153,71.11986542,72.89938354,75,76.30000305,67.59999847,79.90000153,81.99932861,83.87249756,88,89.21779633,92.12494659,95.69999695,97.30826569,99,,India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.90000153,98.12930298,98.23327637,98.33202362,98.42787933,98.52319336,98.40000153,98.7220993,98.83104706,99.70999908,99.49104309,99.57264709,99.64328003,99.83000183,100,99.95999908,99.94999695,99.94000244,100,100,100,,"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.92167664,97.06279755,97.19633484,97.32463074,97.45004272,97.57492065,97.62210846,98.09999847,97.97143555,98.11988068,98.28096771,98,99.30000305,98.8662796,99.09843445,99.34542847,99.60430145,99.87207031,99.90000153,99.99200439,100,,Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.334586,77.22886658,78.03292084,78.83629608,79.63831329,80.43829346,85.706045,82.02940369,82.81917572,84.554112,84.39413452,87.70811462,86.68128967,86.60856628,87.3378067,88.06650543,88.79708099,89.53218079,92,91.02677917,92.19999695,91.09999847,93.09999847,93.90000153,93.30000305,94.90000153,96.7379837,97.60958099,98.48712158,99.36762238,100,,Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,97.85468292,97.97486115,98.09436035,98.21250153,98.32859802,98.44197845,98.9,98.65785217,98.75891113,98.93427277,98.97806549,99.5,99.04524994,99.17343903,99.10089111,100,98.80000305,100,99.40000153,100,99.65156555,99.5,99.7014389,99.74849701,99.89817047,99.95882416,100,99.90000153,100,99.90000153,,Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,99.19211578,99.26947021,99.34275055,97,99.50955963,99.65000153,99.80999756,99.91999817,99.95999908,100,99.76654816,100,100,100,100,99.79747009,100,100,100,100,100,100,100,100,100,,Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,3.473436832,5.427343369,7.378530502,9.326317787,14.5,13.20889187,15.13117123,17.03308487,18.92741394,16,22.70271492,24.58838654,26.47592926,28.36799431,30.26729012,23,19.20000076,36.03565598,37.9909668,39.96610641,36,41.59999847,53.09999847,55.97640991,61.2845726,69.69999695,71.4379425,,Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,99.55382538,99.56558228,99.61024475,99.58100891,100,99.50212097,99.45718384,99.44230652,98.88999939,99.54000092,99.51000214,99.5,99,98.31999969,99.80000305,98.93000031,99.80000305,98.69000244,99.70999908,100,100,99.87423706,99.98104858,,Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.67,8.820036888,16.60000038,14.62477779,18.18709946,19.29999924,25.29838371,20.5,32.40758133,35.96763611,26.39999962,43.1121521,31.10000038,50.30726242,53.93056488,57.57369614,56.09999847,64.91042328,69.54431152,89.06999969,81.07565308,84,86.40000153,,Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.124897,56.91902542,58.70556641,60.48687744,62.26529694,69.67640686,68.80000305,67.60722351,69.39872742,64.19000244,63.16773605,74.84373474,76.69126129,78.93106079,83.45394897,90.55818176,92.79961395,86.17644501,88.10316467,90.03285217,91.96302795,,Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3068161,91.6711731,92.03543091,92.39900208,92.76120758,93.12138367,93.47883606,93.83288574,94.18286133,94.52799225,95.28153992,93.52999878,95.80318451,96.05498505,96.30389404,96.55226898,96.80252075,97.05728912,97.31929016,97.59122467,99.84339142,100,100,100,100,100,100,100,100,100,100,,St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.88284302,99.91267395,99.94221497,99.96943665,99.98912048,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.85974495,88.49188358,89.48663142,87.68908482,88.78898976,89.25215249,89.91944037,90.5858987,91.08873193,91.73106821,92.0625016,92.29667555,92.72394538,93.09038354,93.79581658,94.10723052,94.91075392,95.02839608,95.55172709,95.91677744,96.29860858,96.62274094,96.76537469,97.04912258,97.29230112,97.58381666,97.60827212,97.92194823,98.38509724,,Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,25.605793,25,31.24769974,34.06389618,36.87601089,39.68328476,42.49613953,45.26670837,46.29999924,48,53.54230881,57.20000076,57.04105759,54.95999908,66,67.35939789,70.14994049,70,76.36663055,79.5762558,83.13404083,89.69999695,90.54953003,93.59999847,97.79715729,99.09208679,100,,Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.35159302,99.34656525,99.33395386,99.3161087,99.90000153,99.27410889,99.38381958,97.80000305,99.90000153,99.23448944,99.47441101,99.68401337,99.50675964,99.49551392,99.48232269,99.58317566,99.72562408,99.87982941,99.69999695,99.97486877,100,,Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.279289603,1.899999976,5.162664413,4.099999905,9.10747242,9.800000191,9.399999619,15.16173553,17.70000076,24.20000076,22.87913322,23.10000038,27.53470993,,Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.80000305,97.14705658,95.42337036,93.69444275,91.96263885,90.23028564,88.49981689,86.77386475,85.05513763,83.34635925,81.65022278,79.9694519,78.30674744,76.66387177,75.0388031,73.42857361,71.83022308,70.24076843,67,68.64240265,69.70735168,,Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.38743591,89.90000153,90.35829163,90.83469391,91.30821228,91.78118896,92.25604248,92.73542023,93.22202301,93.71856689,94.19999695,94.7525177,95.34342194,95.85738373,96.43763733,97.03273773,97.63970947,98.27980804,98.87739563,99.50218201,100,,St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.71432276,89.31822491,90.22308287,88.59950584,89.55790882,90.0158644,90.63688727,91.24758769,91.72574074,92.34222877,92.64607318,92.73912013,93.22698513,93.5536,94.2686513,94.49690896,95.23045102,95.37974976,95.85277586,96.18400698,96.56433989,96.84232785,97.03281176,97.28503393,97.48719154,97.73359543,97.80269863,98.09193542,98.5165341,,Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.07913736,20.89500626,22.89583968,24.37943994,24.98615113,26.15262375,28.79354079,29.51580381,30.78683569,32.4078137,32.98110976,34.6864402,38.12479142,38.25141441,39.47326303,42.41356347,46.32906699,50.22396838,52.06578462,52.82637485,54.60979835,,Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.66632031,16.37319898,17.01453884,18.75456927,19.62985301,19.46370315,21.57727864,23.30187181,23.19775332,24.62059288,26.15398334,26.87516394,29.78001837,30.82451194,32.16057989,32.08678671,37.23602435,38.96452125,40.63277281,41.66274955,43.20505682,,Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.26280212,63.59999847,80.69999695,74.99881744,76.56858063,78.13780975,82.05000305,80,82.86739349,87.08999634,85.30000305,87.76000214,87,90.19999695,92.66051483,94.35186768,97.5,97.5,99.56487274,99.75856781,100,,Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.95865972,50.65433187,52.10865426,54.02632894,56.93705974,59.23397639,61.83318883,62.53283318,61.48783052,65.02823315,66.40697538,66.88610019,68.22820402,69.7371608,71.00526528,72.59415533,73.79855675,74.35548686,71.89618532,77.55029151,78.73652982,79.62790348,82.35405651,83.90406209,85.82717729,88.01825979,89.02850214,90.08620246,,Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37479437,72.98675266,74.79287583,75.5565009,75.83060519,76.4569723,77.33628281,77.95982416,78.73800917,79.21507405,79.68327227,78.43325454,81.53810593,82.16939246,82.67428081,83.86714102,85.18352448,86.27389208,87.44912682,87.99894314,88.61852312,,Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.258759975,1.252269268,3.361658573,5.465812683,6.800000191,9.667811394,9.699999809,13.87754059,15.99189663,17,17,22.40544128,20.55999947,26.7660141,27.79999924,31.67733383,35.07159042,33.70000076,47,44.50020981,47.35273743,,Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.65927093,96.29203871,96.65494063,96.8820165,97.11435814,97.57183328,98.24049722,97.93762683,98.25610463,97.89837881,98.39534409,98.65277932,98.75898651,98.92915786,98.94165286,98.83041272,99.17127748,99.28963189,99.30557313,99.37250886,99.46195521,,Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
