Pillar,Sub-Pillar,Country Name,agg_score,count_source,agg_score_wt
Foundations,Digital Payments,Liberia,1.9499999999999997,8,1.733333333333333
Foundations,Digital Payments,Libya,2.5437500000000006,8,2.2611111111111115
Foundations,Digital Payments,Lithuania,4.23125,8,3.761111111111111
Foundations,Digital Payments,Low income,1.9124999999999999,8,1.6999999999999997
Foundations,Digital Payments,Lower middle income,2.21875,8,1.972222222222222
Foundations,Digital Payments,Luxembourg,5.0875,8,4.522222222222222
Foundations,Digital Payments,"Macedonia, FYR",3.1500000000000004,8,2.8000000000000003
Foundations,Digital Payments,Madagascar,1.5125,8,1.3444444444444443
Foundations,Digital Payments,Malawi,2.025,8,1.7999999999999998
Foundations,Digital Payments,Malaysia,3.775,8,3.355555555555555
Foundations,Digital Payments,Mali,2.01875,8,1.7944444444444443
Foundations,Digital Payments,Malta,4.5,8,4.0
Foundations,Digital Payments,Mauritania,1.5,8,1.3333333333333333
Foundations,Digital Payments,Mauritius,3.30625,8,2.9388888888888887
Foundations,Digital Payments,Mexico,2.075,8,1.8444444444444446
Foundations,Digital Payments,Middle East & North Africa,2.35,8,2.088888888888889
Foundations,Digital Payments,Middle East & North Africa (excluding high income),2.16875,8,1.9277777777777778
Foundations,Digital Payments,Middle income,2.84375,8,2.5277777777777777
Foundations,Digital Payments,Moldova,2.63125,8,2.338888888888889
Foundations,Digital Payments,Mongolia,3.925,8,3.4888888888888885
Foundations,Digital Payments,Montenegro,2.89375,8,2.572222222222222
Foundations,Digital Payments,Morocco,1.55,8,1.3777777777777778
Foundations,Digital Payments,Mozambique,2.2125,8,1.9666666666666666
Foundations,Digital Payments,Myanmar,1.475,8,1.3111111111111111
Foundations,Digital Payments,Namibia,3.6625,8,3.2555555555555555
Foundations,Digital Payments,Nepal,1.8187500000000003,8,1.616666666666667
Foundations,Digital Payments,Netherlands,5.461166666666667,9,5.461166666666667
Foundations,Digital Payments,New Zealand,5.392944444444445,9,5.392944444444445
Foundations,Digital Payments,Nicaragua,1.7687499999999998,8,1.572222222222222
Foundations,Digital Payments,Niger,1.425,8,1.2666666666666666
Foundations,Digital Payments,Nigeria,1.96875,8,1.75
Foundations,Digital Payments,North America,5.1375,8,4.566666666666666
Foundations,Digital Payments,Norway,5.711111111111111,9,5.711111111111111
Foundations,Digital Payments,Pakistan,1.5374999999999999,8,1.3666666666666665
Foundations,Digital Payments,Panama,2.16875,8,1.9277777777777778
Foundations,Digital Payments,Paraguay,2.4562500000000003,8,2.1833333333333336
Foundations,Digital Payments,Peru,2.0500000000000003,8,1.8222222222222224
Foundations,Digital Payments,Philippines,1.95,8,1.7333333333333332
Foundations,Digital Payments,Poland,4.574111111111112,9,4.574111111111112
Foundations,Digital Payments,Portugal,3.9999999999999996,8,3.555555555555555
Foundations,Digital Payments,Romania,2.69375,8,2.3944444444444444
Foundations,Digital Payments,Russian Federation,3.7437500000000004,8,3.327777777777778
Foundations,Digital Payments,Rwanda,2.38125,8,2.1166666666666667
Foundations,Digital Payments,Saudi Arabia,3.2625,8,2.9
Foundations,Digital Payments,Senegal,2.3499999999999996,8,2.0888888888888886
Foundations,Digital Payments,Serbia,3.14375,8,2.7944444444444443
Foundations,Digital Payments,Sierra Leone,1.5437500000000002,8,1.3722222222222222
Foundations,Digital Payments,Singapore,4.6625000000000005,8,4.144444444444445
Foundations,Digital Payments,Slovak Republic,4.30625,8,3.827777777777778
Foundations,Digital Payments,Slovenia,4.6125,8,4.1
Foundations,Digital Payments,South Africa,3.0312500000000004,8,2.6944444444444446
Foundations,Digital Payments,South Asia,2.2875,8,2.033333333333333
Foundations,Digital Payments,South Sudan,1.23125,8,1.0944444444444443
Foundations,Digital Payments,Spain,4.4125,8,3.9222222222222216
Foundations,Digital Payments,Sri Lanka,2.65625,8,2.361111111111111
Foundations,Digital Payments,Sub-Saharan Africa,2.2125,8,1.9666666666666666
Foundations,Digital Payments,Sub-Saharan Africa (excluding high income),2.2125,8,1.9666666666666666
Foundations,Digital Payments,Sweden,5.533777777777778,9,5.533777777777778
Foundations,Digital Payments,Switzerland,4.999999999999999,8,4.444444444444444
Foundations,Digital Payments,"Taiwan, China",4.15625,8,3.694444444444444
Foundations,Digital Payments,Tajikistan,2.3625000000000003,8,2.1
Foundations,Digital Payments,Tanzania,2.5124999999999997,8,2.233333333333333
Foundations,Digital Payments,Thailand,3.23125,8,2.8722222222222222
Foundations,Digital Payments,Togo,2.15,8,1.911111111111111
Foundations,Digital Payments,Trinidad and Tobago,3.16875,8,2.816666666666667
Foundations,Digital Payments,Tunisia,1.90625,8,1.6944444444444444
Foundations,Digital Payments,Turkey,3.34375,8,2.972222222222222
Foundations,Digital Payments,Turkmenistan,1.9625,8,1.7444444444444442
Foundations,Digital Payments,Uganda,2.86875,8,2.55
Foundations,Digital Payments,Ukraine,3.1312499999999996,8,2.7833333333333328
Foundations,Digital Payments,United Arab Emirates,4.29375,8,3.8166666666666664
Foundations,Digital Payments,United Kingdom,4.9437500000000005,8,4.394444444444445
Foundations,Digital Payments,United States,5.113333333333333,9,5.113333333333333
Foundations,Digital Payments,Upper middle income,3.5124999999999997,8,3.122222222222222
Foundations,Digital Payments,Uruguay,3.1,8,2.7555555555555555
Foundations,Digital Payments,Uzbekistan,2.0437499999999997,8,1.8166666666666664
Foundations,Digital Payments,"Venezuela, RB",3.4562500000000003,8,3.0722222222222224
Foundations,Digital Payments,Vietnam,2.03125,8,1.8055555555555554
Foundations,Digital Payments,West Bank and Gaza,1.55625,8,1.383333333333333
Foundations,Digital Payments,World,3.1437499999999994,8,2.794444444444444
Foundations,Digital Payments,Zambia,2.4374999999999996,8,2.166666666666666
Foundations,Digital Payments,Zimbabwe,2.83125,8,2.516666666666666
