Pillar,Sub-Pillar,Country Name,agg_score,count_source,agg_score_wt
Government,Funding and procurement,"Micronesia, Fed. Sts.",0.0,0,0.0
Government,Funding and procurement,Middle East & North Africa,0.0,0,0.0
Government,Funding and procurement,Middle East & North Africa (IDA & IBRD countries),0.0,0,0.0
Government,Funding and procurement,Middle East & North Africa (excluding high income),0.0,0,0.0
Government,Funding and procurement,Middle income,1.07296256505,1,0.2682406412625
Government,Funding and procurement,Moldova,1.012584,1,0.253146
Government,Funding and procurement,Monaco,0.0,0,0.0
Government,Funding and procurement,Mongolia,1.0051075,1,0.251276875
Government,Funding and procurement,Montenegro,1.0182075,1,0.254551875
Government,Funding and procurement,Morocco,0.0,0,0.0
Government,Funding and procurement,Mozambique,0.0,0,0.0
Government,Funding and procurement,Myanmar,0.0,0,0.0
Government,Funding and procurement,Namibia,0.0,0,0.0
Government,Funding and procurement,Nauru,0.0,0,0.0
Government,Funding and procurement,Nepal,0.0,0,0.0
Government,Funding and procurement,Netherlands,1.108187,1,0.27704675
Government,Funding and procurement,New Caledonia,0.0,0,0.0
Government,Funding and procurement,New Zealand,1.030954575,1,0.25773864375
Government,Funding and procurement,Nicaragua,0.0,0,0.0
Government,Funding and procurement,Niger,0.0,0,0.0
Government,Funding and procurement,Nigeria,0.0,0,0.0
Government,Funding and procurement,North America,1.13670600465,1,0.2841765011625
Government,Funding and procurement,North Macedonia,1.0182615,1,0.254565375
Government,Funding and procurement,Northern Mariana Islands,0.0,0,0.0
Government,Funding and procurement,Norway,1.103632,1,0.275908
Government,Funding and procurement,Not classified,0.0,0,0.0
Government,Funding and procurement,OECD members,1.1283146367,1,0.282078659175
Government,Funding and procurement,Oman,1.0109835,1,0.252745875
Government,Funding and procurement,Other small states,1.0353647476,1,0.2588411869
Government,Funding and procurement,Pacific island small states,0.0,0,0.0
Government,Funding and procurement,Pakistan,0.0,0,0.0
Government,Funding and procurement,Palau,0.0,0,0.0
Government,Funding and procurement,Panama,0.0,0,0.0
Government,Funding and procurement,Papua New Guinea,0.0,0,0.0
Government,Funding and procurement,Paraguay,1.007313,1,0.25182825
Government,Funding and procurement,Peru,1.0063575,1,0.251589375
Government,Funding and procurement,Philippines,0.0,0,0.0
Government,Funding and procurement,Poland,1.0604765,1,0.265119125
Government,Funding and procurement,Portugal,1.0673765,1,0.266844125
Government,Funding and procurement,Post-demographic dividend,1.13124485485,1,0.2828112137125
Government,Funding and procurement,Pre-demographic dividend,0.0,0,0.0
Government,Funding and procurement,Puerto Rico,0.0,0,0.0
Government,Funding and procurement,Qatar,1.0254505,1,0.256362625
Government,Funding and procurement,Republic of Korea (the),1.5358013,1,0.383950325
Government,Funding and procurement,Romania,1.0250385,1,0.256259625
Government,Funding and procurement,Russian Federation,1.0491375,1,0.262284375
Government,Funding and procurement,Rwanda,0.0,0,0.0
Government,Funding and procurement,Samoa,0.0,0,0.0
Government,Funding and procurement,San Marino,0.0,0,0.0
Government,Funding and procurement,Sao Tome and Principe,0.0,0,0.0
Government,Funding and procurement,Saudi Arabia,0.0,0,0.0
Government,Funding and procurement,Senegal,0.0,0,0.0
Government,Funding and procurement,Serbia,1.045985,1,0.26149625
Government,Funding and procurement,Seychelles,0.0,0,0.0
Government,Funding and procurement,Sierra Leone,0.0,0,0.0
Government,Funding and procurement,Singapore,0.0,0,0.0
Government,Funding and procurement,Sint Maarten (Dutch part),0.0,0,0.0
Government,Funding and procurement,Slovak Republic,1.041903,1,0.26047575
Government,Funding and procurement,Slovenia,1.0975195,1,0.274379875
Government,Funding and procurement,Small states,0.0,0,0.0
Government,Funding and procurement,Solomon Islands,0.0,0,0.0
Government,Funding and procurement,Somalia,0.0,0,0.0
Government,Funding and procurement,South Africa,0.0,0,0.0
Government,Funding and procurement,South Asia,1.032641,1,0.25816025
Government,Funding and procurement,South Asia (IDA & IBRD),1.032641,1,0.25816025
Government,Funding and procurement,South Sudan,0.0,0,0.0
Government,Funding and procurement,Spain,1.375166125,2,0.6875830625
Government,Funding and procurement,Sri Lanka,0.0,0,0.0
Government,Funding and procurement,St. Kitts and Nevis,0.0,0,0.0
Government,Funding and procurement,St. Lucia,0.0,0,0.0
Government,Funding and procurement,St. Martin (French part),0.0,0,0.0
Government,Funding and procurement,St. Vincent and the Grenadines,0.0,0,0.0
Government,Funding and procurement,Sub-Saharan Africa,0.0,0,0.0
Government,Funding and procurement,Sub-Saharan Africa (IDA & IBRD countries),0.0,0,0.0
Government,Funding and procurement,Sub-Saharan Africa (excluding high income),0.0,0,0.0
Government,Funding and procurement,Sudan,0.0,0,0.0
Government,Funding and procurement,Suriname,0.0,0,0.0
Government,Funding and procurement,Sweden,1.165639,1,0.29140975
Government,Funding and procurement,Switzerland,0.962667275,1,0.24066681875
Government,Funding and procurement,Syrian Arab Republic,0.0,0,0.0
Government,Funding and procurement,Tajikistan,1.0048515,1,0.251212875
Government,Funding and procurement,Tanzania,0.0,0,0.0
Government,Funding and procurement,Thailand,0.0,0,0.0
Government,Funding and procurement,Timor-Leste,0.0,0,0.0
Government,Funding and procurement,Togo,0.0,0,0.0
Government,Funding and procurement,Tonga,0.0,0,0.0
Government,Funding and procurement,Trinidad and Tobago,1.0041995,1,0.251049875
Government,Funding and procurement,Tunisia,1.030066,1,0.2575165
Government,Funding and procurement,Turkey,0.0,0,0.0
Government,Funding and procurement,Turkmenistan,0.0,0,0.0
Government,Funding and procurement,Turks and Caicos Islands,0.0,0,0.0
Government,Funding and procurement,Tuvalu,0.0,0,0.0
Government,Funding and procurement,Uganda,0.0,0,0.0
Government,Funding and procurement,Ukraine,1.0235545,1,0.255888625
Government,Funding and procurement,United Arab Emirates,1.063918,1,0.2659795
Government,Funding and procurement,United Kingdom,1.085137,1,0.27128425
Government,Funding and procurement,United States,1.1416415,1,0.285410375
Government,Funding and procurement,United States of America (the),2.6068918,1,0.65172295
Government,Funding and procurement,Upper middle income,1.08223798235,1,0.2705594955875
Government,Funding and procurement,Uruguay,1.0209325,1,0.255233125
Government,Funding and procurement,Uzbekistan,1.0065015,1,0.251625375
Government,Funding and procurement,Vanuatu,0.0,0,0.0
Government,Funding and procurement,"Venezuela, RB",0.0,0,0.0
Government,Funding and procurement,Vietnam,0.0,0,0.0
Government,Funding and procurement,Virgin Islands (U.S.),0.0,0,0.0
Government,Funding and procurement,West Bank and Gaza,0.0,0,0.0
Government,Funding and procurement,World,1.11019403585,1,0.2775485089625
Government,Funding and procurement,"Yemen, Rep.",0.0,0,0.0
Government,Funding and procurement,Zambia,0.0,0,0.0
Government,Funding and procurement,Zimbabwe,0.0,0,0.0
